Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00004198,4.0000,3.9247,0.1606,0.0753,5,4.0374,0.0357,-0.0374,15
CMPLOGP00002888,2.6900,2.5065,0.0612,0.1835,5,2.6361,0.0626,0.0539,16
CMPLOGP00002135,2.0000,2.0252,0.1713,-0.0252,5,1.9728,0.0482,0.0272,17
CMPLOGP00001320,1.2000,0.1611,0.2947,1.0389,5,1.1467,0.0250,0.0533,14
CMPLOGP00001313,1.1900,0.4166,0.3471,0.7734,5,1.1293,0.0362,0.0607,16
CMPLOGP00004937,5.2500,5.4035,0.1118,-0.1535,5,5.2829,0.0496,-0.0329,15
CMPLOGP00003810,3.5400,2.9479,0.2734,0.5921,5,3.4781,0.0313,0.0619,19
CMPLOGP00001544,1.4600,1.1019,0.1362,0.3581,5,1.3587,0.0377,0.1013,16
CMPLOGP00001329,1.2000,0.3057,0.2771,0.8943,5,1.0976,0.0288,0.1024,15
CMPLOGP00004154,3.9700,3.4096,0.0931,0.5604,5,3.8828,0.0409,0.0872,13
CMPLOGP00004825,5.0000,5.1448,0.1362,-0.1448,5,5.0069,0.0291,-0.0069,18
CMPLOGP00001283,1.1600,1.1685,0.1912,-0.0085,5,1.1398,0.0394,0.0202,15
CMPLOGP00001963,1.8400,1.7496,0.1507,0.0904,5,1.8055,0.0349,0.0345,19
CMPLOGP00004768,4.9000,4.2797,0.2696,0.6203,5,4.8697,0.0194,0.0303,11
CMPLOGP00002754,2.5500,2.3040,0.2320,0.2460,5,2.5304,0.0459,0.0196,15
CMPLOGP00001771,1.6800,0.2812,0.1274,1.3988,5,1.4878,0.0334,0.1922,13
CMPLOGP00002500,2.3400,3.2612,0.3899,-0.9212,5,2.3885,0.0353,-0.0485,16
CMPLOGP00004317,4.1800,4.9520,0.1652,-0.7720,5,4.3145,0.0411,-0.1345,14
CMPLOGP00002452,2.3000,2.0878,0.3499,0.2122,5,2.2349,0.0710,0.0651,17
CMPLOGP00000598,0.1700,0.2829,0.1537,-0.1129,5,0.1614,0.0485,0.0086,15
CMPLOGP00003554,3.3100,3.1585,0.3008,0.1515,5,3.2327,0.0605,0.0773,16
CMPLOGP00004648,4.6900,4.4954,0.2119,0.1946,5,4.6888,0.0451,0.0012,18
CMPLOGP00004970,5.3200,4.8705,0.1345,0.4495,5,5.2748,0.0339,0.0452,14
CMPLOGP00005232,6.0800,6.1570,0.1253,-0.0770,5,6.1296,0.0519,-0.0496,18
CMPLOGP00002239,2.0900,2.2775,0.0650,-0.1875,5,2.1036,0.0449,-0.0136,15
CMPLOGP00005440,7.0900,6.8191,0.2169,0.2709,5,7.0729,0.0279,0.0171,15
CMPLOGP00000873,0.6000,3.2210,0.6859,-2.6210,5,0.6065,0.0366,-0.0065,17
CMPLOGP00005086,5.6500,5.3878,0.2908,0.2622,5,5.6045,0.0439,0.0455,16
CMPLOGP00004795,4.9300,3.9577,0.1635,0.9723,5,4.8298,0.0332,0.1002,14
CMPLOGP00002907,2.7000,2.3082,0.4097,0.3918,5,2.5927,0.0668,0.1073,15
CMPLOGP00000894,0.6400,0.6035,0.0492,0.0365,5,0.6520,0.0376,-0.0120,14
CMPLOGP00000136,-1.0900,-0.8384,0.2578,-0.2516,5,-1.0506,0.0361,-0.0394,15
CMPLOGP00000432,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00001914,1.8000,1.4595,0.2629,0.3405,5,1.8066,0.0188,-0.0066,13
CMPLOGP00000156,-0.9700,0.5646,0.2807,-1.5346,5,-0.8827,0.0282,-0.0873,19
CMPLOGP00000863,0.5900,-0.7432,0.1718,1.3332,5,0.4345,0.0423,0.1555,14
CMPLOGP00001068,0.9000,0.9004,0.2152,-0.0004,5,0.9116,0.0311,-0.0116,14
CMPLOGP00003096,2.8800,1.9242,0.2903,0.9558,5,2.7568,0.0496,0.1232,15
CMPLOGP00004439,4.3500,4.3286,0.1800,0.0214,5,4.3620,0.0389,-0.0120,17
CMPLOGP00004690,4.7300,4.9488,0.1996,-0.2188,5,4.8287,0.0558,-0.0987,14
CMPLOGP00004769,4.9000,4.6799,0.1672,0.2201,5,4.8721,0.0451,0.0279,17
CMPLOGP00000810,0.5000,1.6205,0.2587,-1.1205,5,0.5668,0.0372,-0.0668,13
CMPLOGP00001626,1.5300,1.4471,0.1955,0.0829,5,1.5434,0.0510,-0.0134,14
CMPLOGP00004829,5.0000,3.6587,0.3511,1.3413,5,4.9083,0.0273,0.0917,17
CMPLOGP00000460,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00002015,1.8900,1.7855,0.1792,0.1045,5,1.8297,0.0703,0.0603,16
CMPLOGP00003813,3.5500,2.9619,0.1892,0.5881,5,3.4696,0.0297,0.0804,13
CMPLOGP00000548,0.1000,-0.2006,0.3030,0.3006,5,0.0965,0.0258,0.0035,14
CMPLOGP00002152,2.0100,1.8941,0.0524,0.1159,5,2.0013,0.0490,0.0087,17
CMPLOGP00004736,4.8200,4.8402,0.0896,-0.0202,5,4.8459,0.0687,-0.0259,14
CMPLOGP00004180,3.9900,4.0049,0.1286,-0.0149,5,4.0145,0.0527,-0.0245,12
CMPLOGP00004844,5.0300,3.0469,0.3090,1.9831,5,4.9290,0.0271,0.1010,14
CMPLOGP00000440,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00003274,3.0500,2.9925,0.1625,0.0575,5,3.0327,0.0469,0.0173,15
CMPLOGP00000643,0.2500,0.9357,0.2976,-0.6857,5,0.3253,0.0410,-0.0753,19
CMPLOGP00003009,2.8000,2.3665,0.0755,0.4335,5,2.7368,0.0432,0.0632,13
CMPLOGP00003269,3.0470,1.5006,0.2006,1.5464,5,2.9045,0.0238,0.1425,16
CMPLOGP00001611,1.5100,1.4210,0.4054,0.0890,5,1.4859,0.0288,0.0241,14
CMPLOGP00001131,0.9900,1.7518,0.2868,-0.7618,5,1.0159,0.0210,-0.0259,14
CMPLOGP00003348,3.1200,3.2188,0.1856,-0.0988,5,3.1300,0.0444,-0.0100,14
CMPLOGP00000155,-0.9800,0.1043,0.1850,-1.0843,5,-0.8844,0.0399,-0.0956,19
CMPLOGP00004756,4.8700,4.8814,0.2296,-0.0114,5,4.7887,0.0467,0.0813,16
CMPLOGP00000700,0.3400,0.5818,0.1220,-0.2418,5,0.3780,0.0299,-0.0380,18
CMPLOGP00002942,2.7300,2.6598,0.0748,0.0702,5,2.7321,0.0494,-0.0021,16
CMPLOGP00001092,0.9400,2.3043,0.1775,-1.3643,5,1.0348,0.0283,-0.0948,16
CMPLOGP00002904,2.7000,2.7173,0.2290,-0.0173,5,2.6800,0.0410,0.0200,17
CMPLOGP00005403,6.8100,7.1516,0.1908,-0.3416,5,6.9019,0.0549,-0.0919,17
CMPLOGP00000868,0.6000,2.2796,0.1059,-1.6796,5,0.8022,0.0356,-0.2022,19
CMPLOGP00002751,2.5500,2.0498,0.2046,0.5002,5,2.5292,0.0359,0.0208,16
CMPLOGP00003871,3.6100,2.9977,0.1859,0.6123,5,3.5096,0.0394,0.1004,16
CMPLOGP00000420,-0.0200,0.3577,0.0906,-0.3777,5,0.0430,0.0410,-0.0630,16
CMPLOGP00005454,7.1800,6.9451,0.2034,0.2349,5,7.1672,0.0441,0.0128,16
CMPLOGP00000207,-0.7200,-1.0099,0.2553,0.2899,5,-0.7615,0.0241,0.0415,14
CMPLOGP00002692,2.5000,2.3915,0.6687,0.1085,5,2.4877,0.0321,0.0123,16
CMPLOGP00004538,4.5000,4.3166,0.1721,0.1834,5,4.4941,0.0481,0.0059,16
CMPLOGP00005610,9.5000,9.6229,0.1273,-0.1229,5,9.5074,0.0412,-0.0074,16
CMPLOGP00001097,0.9400,0.8645,0.0685,0.0755,5,0.8482,0.0409,0.0918,17
CMPLOGP00004043,3.8300,4.1109,0.1404,-0.2809,5,3.8976,0.0285,-0.0676,15
CMPLOGP00004037,3.8200,4.1661,0.0738,-0.3461,5,3.8468,0.0790,-0.0268,16
CMPLOGP00001984,1.8600,0.4932,0.8147,1.3668,5,1.8277,0.0261,0.0323,15
CMPLOGP00000567,0.1300,0.3843,0.2365,-0.2543,5,0.1758,0.0248,-0.0458,16
CMPLOGP00001685,1.6000,1.0045,0.1998,0.5955,5,1.5048,0.0338,0.0952,15
CMPLOGP00002719,2.5100,3.1340,0.0874,-0.6240,5,2.7721,0.0827,-0.2621,19
CMPLOGP00005582,8.4600,7.7334,0.1783,0.7266,5,8.4349,0.0251,0.0251,19
CMPLOGP00002300,2.1500,1.7563,0.2329,0.3937,5,2.1266,0.0313,0.0234,14
CMPLOGP00005431,7.0300,6.6481,0.3552,0.3819,5,6.9688,0.0856,0.0612,16
CMPLOGP00004870,5.0700,5.6728,0.3598,-0.6028,5,5.1339,0.0208,-0.0639,16
CMPLOGP00004982,5.3600,5.4066,0.1301,-0.0466,5,5.3663,0.0339,-0.0063,15
CMPLOGP00003474,3.2500,2.8352,0.2519,0.4148,5,3.2041,0.0496,0.0459,16
CMPLOGP00003738,3.4900,3.2296,0.0554,0.2604,5,3.3965,0.0378,0.0935,16
CMPLOGP00000249,-0.5600,-1.3518,0.3682,0.7918,5,-0.5705,0.0206,0.0105,15
CMPLOGP00003964,3.7200,3.5215,0.2920,0.1985,5,3.7488,0.0348,-0.0288,18
CMPLOGP00000855,0.5800,0.9516,0.1471,-0.3716,5,0.6335,0.0445,-0.0535,18
CMPLOGP00001111,0.9600,1.6314,0.0797,-0.6714,5,1.1331,0.0312,-0.1731,17
CMPLOGP00001378,1.2700,1.7594,0.2268,-0.4894,5,1.3386,0.0411,-0.0686,14
CMPLOGP00001947,1.8300,2.0084,0.1444,-0.1784,5,1.8284,0.0593,0.0016,14
CMPLOGP00004282,4.1000,4.8538,0.2250,-0.7538,5,4.2408,0.0456,-0.1408,14
CMPLOGP00003298,3.0900,3.1372,0.2840,-0.0472,5,3.0988,0.0344,-0.0088,17
CMPLOGP00003152,2.9100,2.9251,0.0998,-0.0151,5,2.9232,0.0465,-0.0132,15
CMPLOGP00000129,-1.1500,-1.2020,0.1430,0.0520,5,-1.2050,0.0379,0.0550,19
CMPLOGP00000510,0.0370,0.2786,0.1137,-0.2416,5,0.0544,0.0330,-0.0174,17
CMPLOGP00004488,4.4200,4.8037,0.0775,-0.3837,5,4.5032,0.0507,-0.0832,18
CMPLOGP00003651,3.4000,2.9389,0.1746,0.4611,5,3.3411,0.0316,0.0589,18
CMPLOGP00001891,1.7700,3.6914,0.2223,-1.9214,5,1.8934,0.0338,-0.1234,14
CMPLOGP00003359,3.1300,3.2051,0.2394,-0.0751,5,3.1533,0.0699,-0.0233,15
CMPLOGP00005567,8.2500,5.0010,0.1244,3.2490,5,8.1675,0.0208,0.0825,19
CMPLOGP00001574,1.4900,1.5183,0.0416,-0.0283,5,1.5030,0.0596,-0.0130,17
CMPLOGP00003504,3.2800,2.0211,0.1811,1.2589,5,3.1159,0.0401,0.1641,16
CMPLOGP00001445,1.3400,1.0129,0.1386,0.3271,5,1.3177,0.0490,0.0223,18
CMPLOGP00004531,4.4800,4.2613,0.1658,0.2187,5,4.4784,0.0393,0.0016,16
CMPLOGP00001207,1.0800,1.5917,0.2075,-0.5117,5,1.1336,0.0343,-0.0536,18
CMPLOGP00002342,2.1900,2.8287,0.1062,-0.6387,5,2.2318,0.0695,-0.0418,18
CMPLOGP00001351,1.2400,1.7022,0.1035,-0.4622,5,1.3717,0.0532,-0.1317,16
CMPLOGP00005256,6.1600,5.5503,0.1685,0.6097,5,5.9639,0.0479,0.1961,16
CMPLOGP00002674,2.4800,2.5033,0.2625,-0.0233,5,2.4734,0.0590,0.0066,15
CMPLOGP00004913,5.2000,5.0062,0.1105,0.1938,5,5.1744,0.0657,0.0256,16
CMPLOGP00001675,1.5800,1.8163,0.1195,-0.2363,5,1.6547,0.0347,-0.0747,18
CMPLOGP00002750,2.5500,0.9386,0.2979,1.6114,5,2.2715,0.0809,0.2785,16
CMPLOGP00003714,3.4600,2.8430,0.1281,0.6170,5,3.3826,0.0374,0.0774,15
CMPLOGP00001745,1.6600,2.5148,0.3348,-0.8548,5,1.6822,0.0402,-0.0222,15
CMPLOGP00000453,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00003393,3.1700,3.4101,0.1105,-0.2401,5,3.2920,0.0521,-0.1220,16
CMPLOGP00002480,2.3200,2.2219,0.0925,0.0981,5,2.2516,0.0544,0.0684,17
CMPLOGP00000377,-0.1600,0.1885,0.4392,-0.3485,5,-0.1635,0.0341,0.0035,18
CMPLOGP00003032,2.8000,2.6539,0.1433,0.1461,5,2.7381,0.0558,0.0619,19
CMPLOGP00003915,3.6700,3.4869,0.1097,0.1831,5,3.6111,0.0327,0.0589,18
CMPLOGP00004277,4.1000,3.8051,0.1533,0.2949,5,4.0600,0.0541,0.0400,17
CMPLOGP00003660,3.4100,2.0550,0.1899,1.3550,5,3.2069,0.0606,0.2031,13
CMPLOGP00001064,0.9000,1.1912,0.1693,-0.2912,5,0.9743,0.0451,-0.0743,15
CMPLOGP00001738,1.6500,1.7414,0.1788,-0.0914,5,1.6757,0.0405,-0.0257,17
CMPLOGP00003975,3.7400,3.9984,0.1702,-0.2584,5,3.7371,0.0532,0.0029,17
CMPLOGP00002609,2.4200,2.0571,0.2389,0.3629,5,2.3780,0.0603,0.0420,18
CMPLOGP00002844,2.6400,3.1062,0.2413,-0.4662,5,2.7279,0.0420,-0.0879,11
CMPLOGP00004571,4.5400,3.4250,0.2014,1.1150,5,4.3556,0.0464,0.1844,16
CMPLOGP00000854,0.5800,1.0270,0.1309,-0.4470,5,0.6961,0.0629,-0.1161,19
CMPLOGP00002626,2.4400,2.2538,0.1977,0.1862,5,2.4082,0.0394,0.0318,15
CMPLOGP00003191,2.9600,3.1476,0.0792,-0.1876,5,3.0448,0.0417,-0.0848,16
CMPLOGP00004125,3.9200,3.3284,0.1749,0.5916,5,3.6634,0.0939,0.2566,16
CMPLOGP00000371,-0.1900,-0.3803,0.1672,0.1903,5,-0.2591,0.0276,0.0691,17
CMPLOGP00001054,0.8900,1.8100,0.0687,-0.9200,5,0.9396,0.0222,-0.0496,17
CMPLOGP00002987,2.7700,2.0823,0.4482,0.6877,5,2.7517,0.0473,0.0183,17
CMPLOGP00001565,1.4800,1.9307,0.3436,-0.4507,5,1.5275,0.0307,-0.0475,17
CMPLOGP00002793,2.5900,2.5484,0.2280,0.0416,5,2.6314,0.0433,-0.0414,14
CMPLOGP00005231,6.0800,6.0049,0.0739,0.0751,5,6.0374,0.0525,0.0426,17
CMPLOGP00004624,4.6400,4.7557,0.1311,-0.1157,5,4.6848,0.0447,-0.0448,15
CMPLOGP00004061,3.8500,4.4116,0.4250,-0.5616,5,3.8706,0.0417,-0.0206,16
CMPLOGP00003155,2.9200,2.8999,0.0817,0.0201,5,2.9158,0.0637,0.0042,17
CMPLOGP00001925,1.8092,0.9451,0.2316,0.8641,5,1.7201,0.0320,0.0891,15
CMPLOGP00004253,4.0800,3.5824,0.1369,0.4976,5,3.9870,0.0614,0.0930,17
CMPLOGP00002433,2.2800,1.2049,0.1521,1.0751,5,2.0741,0.0505,0.2059,14
CMPLOGP00003634,3.4000,3.0953,0.3170,0.3047,5,3.3696,0.0578,0.0304,18
CMPLOGP00000061,-1.9200,-0.8543,0.4440,-1.0657,5,-1.9077,0.0280,-0.0123,14
CMPLOGP00004935,5.2500,4.5597,0.1119,0.6903,5,5.1473,0.0314,0.1027,15
CMPLOGP00001179,1.0400,0.9701,0.1557,0.0699,5,1.0352,0.0231,0.0048,16
CMPLOGP00004954,5.2900,5.3461,0.3209,-0.0561,5,5.3884,0.0596,-0.0984,16
CMPLOGP00003478,3.2600,3.0765,0.1351,0.1835,5,3.1692,0.0342,0.0908,15
CMPLOGP00003676,3.4200,2.8699,0.0529,0.5501,5,3.2918,0.0470,0.1282,15
CMPLOGP00001942,1.8200,1.6421,0.2235,0.1779,5,1.7860,0.0481,0.0340,17
CMPLOGP00002235,2.0800,2.2579,0.2778,-0.1779,5,2.1275,0.0370,-0.0475,13
CMPLOGP00000077,-1.6400,-1.0804,0.2876,-0.5596,5,-1.5596,0.0394,-0.0804,17
CMPLOGP00004138,3.9400,3.9631,0.0849,-0.0231,5,3.9497,0.0406,-0.0097,17
CMPLOGP00002316,2.1700,2.3339,0.2258,-0.1639,5,2.2193,0.0516,-0.0493,18
CMPLOGP00002063,1.9400,1.8996,0.2201,0.0404,5,1.9480,0.0364,-0.0080,18
CMPLOGP00001181,1.0500,0.8599,0.0211,0.1901,5,0.9861,0.0532,0.0639,18
CMPLOGP00002705,2.5000,2.7968,0.4744,-0.2968,5,2.4863,0.0467,0.0137,15
CMPLOGP00002964,2.7500,3.0798,0.1786,-0.3298,5,2.8523,0.0350,-0.1023,18
CMPLOGP00001824,1.7200,1.6571,0.1287,0.0629,5,1.6783,0.0436,0.0417,16
CMPLOGP00001845,1.7300,2.2104,0.2976,-0.4804,5,1.7867,0.0269,-0.0567,16
CMPLOGP00002158,2.0100,2.0668,0.0376,-0.0568,5,2.0245,0.0508,-0.0145,15
CMPLOGP00001331,1.2000,-1.0801,0.0492,2.2801,5,0.3254,0.4997,0.8746,16
CMPLOGP00002104,1.9700,1.9339,0.0810,0.0361,5,1.9350,0.0313,0.0350,15
CMPLOGP00000654,0.2700,2.0537,0.1679,-1.7837,5,0.3595,0.0364,-0.0895,17
CMPLOGP00005372,6.6500,6.1154,0.4361,0.5346,5,6.6032,0.0311,0.0468,18
CMPLOGP00000190,-0.8050,-0.8439,0.2689,0.0389,5,-0.7796,0.0358,-0.0254,18
CMPLOGP00001372,1.2600,1.4287,0.1889,-0.1687,5,1.3578,0.0589,-0.0978,16
CMPLOGP00004364,4.2300,3.1506,0.1742,1.0794,5,4.1862,0.0322,0.0438,16
CMPLOGP00003321,3.1000,3.2223,0.2971,-0.1223,5,3.0925,0.0426,0.0075,16
CMPLOGP00003570,3.3400,2.7953,0.1956,0.5447,5,3.1665,0.0387,0.1735,16
CMPLOGP00000936,0.7000,0.9662,0.1455,-0.2662,5,0.7172,0.0383,-0.0172,17
CMPLOGP00003550,3.3000,3.5162,0.0935,-0.2162,5,3.3313,0.0289,-0.0313,17
CMPLOGP00005320,6.4400,6.4578,0.0674,-0.0178,5,6.4299,0.0436,0.0101,14
CMPLOGP00005381,6.7100,6.4072,0.3587,0.3028,5,6.6915,0.0252,0.0185,16
CMPLOGP00001132,0.9900,0.8544,0.2290,0.1356,5,0.9610,0.0444,0.0290,18
CMPLOGP00005547,7.9500,7.3897,0.1202,0.5603,5,7.9399,0.0347,0.0101,16
CMPLOGP00002583,2.4000,2.3633,0.0448,0.0367,5,2.3917,0.0681,0.0083,15
CMPLOGP00002187,2.0400,1.7771,0.1855,0.2629,5,2.0487,0.0462,-0.0087,15
CMPLOGP00002468,2.3100,2.3270,0.2168,-0.0170,5,2.3488,0.0386,-0.0388,15
CMPLOGP00004470,4.4000,3.9777,0.1023,0.4223,5,4.3406,0.0374,0.0594,16
CMPLOGP00000637,0.2400,-0.1271,0.1135,0.3671,5,0.1761,0.0277,0.0639,18
CMPLOGP00003860,3.6000,3.4529,0.0993,0.1471,5,3.5779,0.0385,0.0221,16
CMPLOGP00003140,2.9000,2.4916,0.1799,0.4084,5,2.8281,0.0389,0.0719,16
CMPLOGP00002660,2.4700,2.3065,0.1211,0.1635,5,2.4619,0.0460,0.0081,16
CMPLOGP00001381,1.2700,1.4523,0.1852,-0.1823,5,1.3104,0.0450,-0.0404,15
CMPLOGP00003552,3.3100,3.2738,0.1518,0.0362,5,3.2994,0.0418,0.0106,17
CMPLOGP00004808,4.9700,4.8575,0.1148,0.1125,5,4.9550,0.0325,0.0150,18
CMPLOGP00005172,5.9000,5.5651,0.0706,0.3349,5,5.8352,0.0561,0.0648,19
CMPLOGP00003164,2.9300,3.4194,0.1257,-0.4894,5,2.9879,0.0288,-0.0579,16
CMPLOGP00005558,8.1000,4.4309,0.8359,3.6691,5,7.9605,0.0765,0.1395,17
CMPLOGP00000248,-0.5600,0.7326,0.1479,-1.2926,5,-0.5015,0.0280,-0.0585,12
CMPLOGP00005332,6.4900,6.6409,0.0951,-0.1509,5,6.5290,0.0297,-0.0390,17
CMPLOGP00003411,3.1900,3.4820,0.3172,-0.2920,5,3.2405,0.0499,-0.0505,15
CMPLOGP00002078,1.9500,3.0748,0.1529,-1.1248,5,2.1381,0.0397,-0.1881,17
CMPLOGP00005210,6.0100,5.8515,0.0320,0.1585,5,5.9979,0.0515,0.0121,17
CMPLOGP00000881,0.6200,0.6879,0.0821,-0.0679,5,0.6449,0.0508,-0.0249,19
CMPLOGP00000983,0.7900,0.9046,0.1017,-0.1146,5,0.7920,0.0423,-0.0020,15
CMPLOGP00002898,2.7000,2.6205,0.0503,0.0795,5,2.7504,0.0524,-0.0504,17
CMPLOGP00002249,2.1000,1.9664,0.1020,0.1336,5,2.0537,0.0359,0.0463,16
CMPLOGP00001229,1.1000,1.1337,0.2068,-0.0337,5,1.0942,0.0361,0.0058,18
CMPLOGP00004001,3.7820,1.9341,0.4771,1.8479,5,3.7173,0.0186,0.0647,17
CMPLOGP00001482,1.4000,2.1111,0.1990,-0.7111,5,1.5030,0.0319,-0.1030,17
CMPLOGP00003161,2.9300,3.3593,0.1123,-0.4293,5,3.0397,0.0382,-0.1097,13
CMPLOGP00000631,0.2300,0.4937,0.1104,-0.2637,5,0.2907,0.0621,-0.0607,16
CMPLOGP00005455,7.1900,5.5713,0.2147,1.6187,5,7.0696,0.0325,0.1204,19
CMPLOGP00000528,0.0600,-0.0795,0.2274,0.1395,5,0.0432,0.0352,0.0168,16
CMPLOGP00003188,2.9600,2.9359,0.0327,0.0241,5,2.9375,0.0479,0.0225,15
CMPLOGP00004114,3.9000,2.7108,0.1447,1.1892,5,3.8031,0.0452,0.0969,17
CMPLOGP00001503,1.4100,1.6882,0.1050,-0.2782,5,1.4778,0.0600,-0.0678,19
CMPLOGP00001146,1.0000,1.3201,0.1081,-0.3201,5,1.1158,0.0556,-0.1158,18
CMPLOGP00000444,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00001669,1.5800,1.5841,0.1834,-0.0041,5,1.6057,0.0370,-0.0257,14
CMPLOGP00003956,3.7000,3.6594,0.3689,0.0406,5,3.7008,0.0383,-0.0008,16
CMPLOGP00000952,0.7300,0.8350,0.1748,-0.1050,5,0.7615,0.0531,-0.0315,17
CMPLOGP00005098,5.6800,3.4139,0.4913,2.2661,5,5.6279,0.0323,0.0521,16
CMPLOGP00005274,6.2400,5.4154,0.2201,0.8246,5,6.1748,0.0604,0.0652,15
CMPLOGP00001560,1.4800,1.6123,0.1928,-0.1323,5,1.4992,0.0493,-0.0192,18
CMPLOGP00003143,2.9000,3.6403,0.1650,-0.7403,5,2.9982,0.0458,-0.0982,18
CMPLOGP00004214,4.0100,4.1142,0.1270,-0.1042,5,4.0697,0.0468,-0.0597,17
CMPLOGP00001208,1.0800,0.0620,0.1445,1.0180,5,1.0568,0.0262,0.0232,14
CMPLOGP00003250,3.0100,3.2975,0.2877,-0.2875,5,3.0906,0.0755,-0.0806,16
CMPLOGP00000471,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00003761,3.5000,3.1192,0.1749,0.3808,5,3.4907,0.0407,0.0093,15
CMPLOGP00004835,5.0100,4.4592,0.1881,0.5508,5,4.8517,0.0664,0.1583,18
CMPLOGP00001169,1.0300,0.5918,0.1249,0.4382,5,0.9780,0.0388,0.0520,16
CMPLOGP00004375,4.2500,4.1475,0.2521,0.1025,5,4.1987,0.0466,0.0513,16
CMPLOGP00003565,3.3300,2.9601,0.2416,0.3699,5,3.3195,0.0494,0.0105,20
CMPLOGP00001546,1.4600,1.8099,0.1390,-0.3499,5,1.4892,0.0507,-0.0292,15
CMPLOGP00003977,3.7400,3.2891,0.3220,0.4509,5,3.7191,0.0434,0.0209,12
CMPLOGP00003197,2.9600,5.7449,0.3693,-2.7849,5,3.0077,0.0134,-0.0477,15
CMPLOGP00002895,2.7000,4.0156,0.2209,-1.3156,5,2.8621,0.0315,-0.1621,19
CMPLOGP00000033,-2.3900,-2.1414,0.1699,-0.2486,5,-2.3531,0.0448,-0.0369,20
CMPLOGP00002562,2.4000,3.1358,0.2787,-0.7358,5,2.4455,0.0560,-0.0455,17
CMPLOGP00003718,3.4600,2.5819,0.4193,0.8781,5,3.3752,0.0537,0.0848,15
CMPLOGP00002483,2.3200,1.4560,0.0861,0.8640,5,2.2353,0.0356,0.0847,17
CMPLOGP00003642,3.4000,4.6622,0.0711,-1.2622,5,3.5193,0.0384,-0.1193,17
CMPLOGP00002071,1.9400,2.2063,0.1097,-0.2663,5,1.9799,0.0418,-0.0399,18
CMPLOGP00002227,2.0800,2.6028,0.1164,-0.5228,5,2.1570,0.0586,-0.0770,17
CMPLOGP00004166,3.9800,3.9301,0.2629,0.0499,5,3.9168,0.1069,0.0632,17
CMPLOGP00001365,1.2500,2.5512,0.2213,-1.3012,5,1.3021,0.0273,-0.0521,11
CMPLOGP00003517,3.3000,3.1904,0.1608,0.1096,5,3.2911,0.0554,0.0089,12
CMPLOGP00000521,0.0500,0.1950,0.1022,-0.1450,5,0.0350,0.0300,0.0150,17
CMPLOGP00004371,4.2400,4.0452,0.2232,0.1948,5,4.1476,0.0508,0.0924,18
CMPLOGP00005328,6.4800,3.5372,0.2061,2.9428,5,6.3423,0.0333,0.1377,15
CMPLOGP00003137,2.9000,2.6495,0.2445,0.2505,5,2.8907,0.0367,0.0093,18
CMPLOGP00004285,4.1100,4.7464,0.2055,-0.6364,5,4.2351,0.0517,-0.1251,18
CMPLOGP00005031,5.5100,6.2889,0.1203,-0.7789,5,5.6321,0.0256,-0.1221,14
CMPLOGP00003162,2.9300,2.5802,0.1536,0.3498,5,2.9217,0.0430,0.0083,14
CMPLOGP00005041,5.5400,5.3144,0.1045,0.2256,5,5.4741,0.0606,0.0659,16
CMPLOGP00003528,3.3000,3.9136,0.2121,-0.6136,5,3.4156,0.0495,-0.1156,16
CMPLOGP00000589,0.1600,0.2701,0.0880,-0.1101,5,0.1991,0.0343,-0.0391,17
CMPLOGP00005067,5.6000,4.9324,0.2945,0.6676,5,5.5774,0.0271,0.0226,15
CMPLOGP00004955,5.3000,3.3618,1.4703,1.9382,5,5.2052,0.1417,0.0948,16
CMPLOGP00004144,3.9600,1.2337,0.2702,2.7263,5,3.8232,0.0343,0.1368,13
CMPLOGP00001512,1.4200,1.3200,0.1525,0.1000,5,1.3852,0.0338,0.0348,14
CMPLOGP00003270,3.0500,2.8042,0.2830,0.2458,5,3.0301,0.0403,0.0199,14
CMPLOGP00004360,4.2300,2.9488,0.1802,1.2812,5,4.0326,0.0524,0.1974,17
CMPLOGP00000950,0.7300,0.8131,0.1219,-0.0831,5,0.7416,0.0280,-0.0116,15
CMPLOGP00001740,1.6500,1.5017,0.0449,0.1483,5,1.5577,0.1086,0.0923,16
CMPLOGP00004613,4.6100,4.9195,0.2972,-0.3095,5,4.6726,0.0252,-0.0626,15
CMPLOGP00000473,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00004209,4.0100,3.1738,0.6472,0.8362,5,3.9226,0.0486,0.0874,19
CMPLOGP00004281,4.1000,3.8897,0.2641,0.2103,5,4.0726,0.0276,0.0274,14
CMPLOGP00004090,3.8900,3.7432,0.0820,0.1468,5,3.8410,0.0472,0.0490,12
CMPLOGP00004879,5.0800,5.2390,0.1941,-0.1590,5,5.1386,0.0414,-0.0586,19
