Molecule,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR
CHEMBL1969506,12.36089044,-3.801157102,12.36089044,0.024904723,0.339519028,497.533,474.349,497.1369045,182,0,0.435278388,-0.442161748,0.442161748,0.435278388,1.057142857,1.714285714,2.342857143,32.2331173,10.12360293,2.223946786,-2.187852061,2.252333096,-2.360889088,7.887609302,0.052245023,25.54324112,19.15542443,19.97192101,16.33133702,10.50437594,12.05069542,8.88607134,10.4474944,5.035305386,5.964536619,3.372681164,3.88812099,-4.03,24.1059137,8.635329173,5.075012729,199.8016696,15.37044016,16.97582336,0,10.02329115,10.85758078,6.093240071,9.589074368,18.35130791,9.780484743,0,12.13273414,56.66649843,17.6183669,16.60902776,17.94919712,44.08161498,0,9.780484743,5.138973738,37.81250229,10.63357721,74.67151969,0,0,26.63013173,21.85669601,0,0,29.89257261,21.30491051,0,26.33466309,63.14597089,0,10.90292493,0,162.48,32.57516282,22.80140854,0,22.81501243,22.1537627,4.681802935,18.32957771,51.10304694,0,15.73225902,9.875836691,29.23647276,0,36.60361871,15.65332664,-0.036904244,0,10.83089241,0.885159089,5.461925077,-3.801157102,0.217391304,35,4,11,0,0,0,3,1,4,10,3,12,6,0,0,0,4,2.4186,131.1436
CHEMBL1969537,5.375074877,0.540599017,5.375074877,0.540599017,0.489001639,320.428,312.364,319.9972573,100,0,0.242853631,-0.250901161,0.250901161,0.242853631,1.05,1.85,2.75,32.13360499,10.17312395,2.237051285,-2.007732624,2.389345462,-1.969047292,7.711736721,0.916634731,13.43035694,10.1349196,12.58440934,9.754020195,6.25967134,7.892664501,4.889443669,6.746462087,3.856394064,5.681087543,3.049844855,4.927860361,-1.58,11.12025409,3.540907431,1.143980956,125.6118065,0,4.83039642,5.647177221,15.31978527,0,0,5.098681808,13.90007102,5.098681808,16.43546769,0,49.26166325,4.877147194,5.386224214,0,57.41398434,0,29.19611645,0,19.26246487,0,19.98273023,0,0,0,0,0,35.77253276,29.19611645,12.84164325,9.542131541,16.86142031,0,0,21.64145158,0,66.18,0,0,0,0,15.31978527,23.31921689,22.24764452,11.33678588,8.801389213,20.39472723,24.43574689,4.953815193,12.50462278,2.552192933,15.60093986,2.249907407,0.690901361,0,3.447620465,0,0,0.272727273,20,2,6,1,0,1,0,4,4,7,2,9,0,0,0,0,5,2.80058,81.7194
CHEMBL1969588,6.222900027,0.459538874,6.222900027,0.459538874,0.522312967,334.81,319.69,334.0985242,118,0,0.13734709,-0.365928045,0.365928045,0.13734709,1.041666667,1.916666667,2.791666667,35.49569665,10.0759097,2.090895417,-2.083661626,2.301175913,-2.010777668,6.294632923,1.11191922,16.35516038,12.83035141,13.58628035,11.79282634,7.673184512,8.051148985,5.504856113,5.892104854,3.872655211,4.066279581,2.726217732,2.934819,-2.85,14.72401335,6.336233759,2.961956161,144.093783,10.30076712,16.61814982,0,0,0,0,0,9.967957042,0,0,41.93277523,35.39237126,29.88811926,0,0,28.4522041,0,14.95193556,0,6.544756406,5.316788604,77.70755207,0,11.12690298,5.316788604,5.817862778,0,11.60093989,14.95193556,6.544756406,0,5.563451492,66.99099076,5.153109817,22.16030442,0,53.6,0,0,0,0,11.69786622,27.9781672,5.563451492,6.196843572,48.66141305,32.4014583,11.60093989,0,6.222900027,11.88418196,4.854011524,4.116964788,0.749623488,18.03109576,3.721517716,0.697482521,0,0.052631579,24,2,4,0,0,0,1,3,4,3,2,5,4,0,0,0,4,4.8904,98.1034
CHEMBL1970522,12.03897447,-0.197478741,12.03897447,0.059727465,0.849187172,326.377,312.265,326.0725133,116,0,0.263628493,-0.504254344,0.504254344,0.263628493,1.217391304,2,2.739130435,32.16665702,10.15747291,2.233840162,-2.034505557,2.308838371,-2.188437463,8.18355106,-0.114684296,16.23384004,12.31532449,13.13182107,11.15219834,6.871633008,7.688129589,4.748565904,5.779214786,3.139265056,4.049123126,2.035674846,2.87749823,-2.73,15.17667884,6.578139011,3.54407685,137.2553695,15.16017895,0,16.66667544,0,5.907179729,0,4.794537184,4.992404733,0,0,24.26546827,47.66682482,0,17.70232033,14.63792753,34.60012283,0,5.316788604,4.992404733,0,7.109797541,58.99952455,0,11.49902367,10.05365156,5.687386275,11.49902367,11.76188495,23.29115644,4.794537184,0,5.563451492,58.42847779,0,6.076020107,0,70.92,0,9.901064579,0,11.65669156,15.82230012,11.25083777,24.93804956,18.20875424,30.33183534,10.30919334,4.736862954,5.066733502,1.273231765,16.96396681,12.88244498,1.542697939,0.224222075,14.33529482,1.73162037,0,1.479787737,0.058823529,23,2,5,0,1,1,2,0,2,5,2,6,3,0,1,1,3,3.2924,91.9065
CHEMBL1970903,6.35027211,-0.113155275,6.35027211,0.113155275,0.396776648,397.482,374.298,397.1902604,150,0,0.137779178,-0.490325852,0.490325852,0.137779178,1,1.9,2.833333333,16.47840358,10.04687824,2.106558754,-2.132720588,2.268375254,-2.29656599,5.861654424,0.286698462,20.50142475,16.72244254,16.72244254,14.66983643,10.00722891,10.00722891,7.613403708,7.613403708,5.421005072,5.421005072,3.825738985,3.825738985,-3.64,18.39248328,7.647522126,3.530630421,173.6481954,15.45450895,12.3563938,0,0,0,0,10.08266033,0,5.098681808,0,24.26546827,48.73693008,40.28812861,17.40747228,4.736862954,21.80584986,0,20.16532066,5.733667477,19.38639965,6.606881965,78.37884675,0,16.87641482,10.47053043,0,5.749511833,0,32.81404345,6.420821623,6.9237372,11.25737949,67.12146726,0,32.93275285,0,92.61,0,0,0,6.041840829,12.3563938,39.66127825,10.94967571,6.196843572,43.58289262,44.43078893,10.47053043,5.970768141,0,7.646000922,9.618534979,12.76998047,0.713786271,16.35719101,6.340401402,2.416670137,0,0.166666667,30,4,6,0,0,0,2,3,5,4,3,6,6,0,0,0,5,4.36342,119.5348
CHEMBL1973098,11.44209963,-0.201813114,11.44209963,0.06360867,0.632775624,267.331,258.259,267.0023851,88,0,0.263062704,-0.504254344,0.504254344,0.263062704,1.529411765,2.294117647,2.882352941,32.18119661,10.15754298,2.214596222,-2.034320353,2.299395161,-2.171229131,8.264498791,-0.114655364,12.41384908,8.889607834,10.522601,8.096555451,4.717859955,5.942604827,3.283518261,5.002383769,2.143579222,3.306258512,1.356409905,2.400646773,-1.53,11.94098568,4.766257958,2.590843418,107.661733,15.16017895,4.320534086,11.49902367,0,5.907179729,0,4.794537184,0,0,0,30.04612546,23.77220574,0,12.01493406,14.63792753,40.28349231,0,5.316788604,0,0,7.109797541,28.66768921,0,11.49902367,10.05365156,0,11.49902367,23.97975839,22.44403875,4.794537184,0,5.563451492,23.10423772,0,6.076020107,0,58.56,0,9.901064579,0,11.65669156,14.97518243,5.563451492,24.93804956,18.20875424,0,5.316788604,16.9547364,5.436587013,6.099025048,11.97241709,11.97253155,0.765740741,0.227843364,4.859794501,1.695694444,0,1.47036625,0.090909091,17,2,4,0,1,1,1,0,1,5,2,6,2,0,1,1,2,1.8896,70.9675
CHEMBL1973142,11.37438209,-0.618389708,11.37438209,0.25404321,0.893412102,303.17,295.106,301.9683539,94,0,0.260460114,-0.364831174,0.364831174,0.260460114,1.333333333,2,2.555555556,35.49826223,10.17912837,2.199956647,-2.042236816,2.421413372,-2.137552482,7.213762093,-0.113726736,13.44722928,9.212724625,11.5410791,8.413591358,4.893819791,6.466245318,3.586127176,5.423490617,2.270513154,4.244350763,1.594235781,3.084962559,-1.3,13.13920968,4.758957202,2.164821223,116.6675868,11.05045608,4.877147194,0,5.907179729,5.907179729,0,9.589074368,0,0,11.33678588,23.20187978,12.13273414,17.00988133,15.7326529,9.589074368,62.12655552,0,0,5.733667477,6.9237372,5.316788604,27.05514796,0,0,11.05045608,5.687386275,0,34.53866566,11.81435946,4.794537184,0,16.59542158,12.13273414,10.04526663,10.08614413,0,72.19,5.907179729,9.589074368,0,10.78432692,21.11887712,16.03670579,6.9237372,12.13273414,0,5.316788604,28.93554726,0.737916667,13.19727261,22.8196068,3.757999181,5.608143896,-0.930202507,3.358147046,0,1.340005197,0,0.090909091,18,3,4,0,0,0,1,1,2,3,2,7,2,0,0,0,2,3.2654,74.6666
CHEMBL1973483,12.79068914,-4.674942053,12.79068914,0.009427057,0.573116127,400.282,390.202,400.0758803,146,0,0.432923393,-0.306936851,0.432923393,0.306936851,0.892857143,1.642857143,2.321428571,19.41704569,10.10199406,2.324775229,-2.119894017,2.324447344,-2.208982206,6.04670182,-0.140783208,20.52673326,13.68926447,13.68926447,13.03684327,7.621096123,7.621096123,5.57315062,5.57315062,3.599382157,3.599382157,2.365509514,2.365509514,-3.37,19.39320205,6.982645721,4.298421922,152.958743,5.316788604,11.51179077,0,0,0,18.38371155,10.30076712,9.778515705,26.34249029,0,12.13273414,30.33183534,11.58306779,16.76753848,31.13702747,28.4392885,0,9.967957042,0,12.35259703,10.63357721,59.91879254,0,0,10.63357721,42.64227652,0,0,15.99907155,12.35259703,0,11.25737949,48.66141305,0,10.90292493,0,66.91,29.64109103,31.13702747,0,22.40817398,0,36.39820241,12.26321064,0,0,20.60153425,0,76.36797686,0,19.19801192,4.723609668,-1.96330795,-0.342551532,6.212558886,-8.029631187,0,0,0.117647059,28,2,5,0,0,0,1,2,3,3,2,11,2,0,0,0,3,5.3114,88.6254
CHEMBL1974094,12.19395681,-0.088968954,12.19395681,0.088968954,0.563643294,294.741,283.653,294.0559907,102,0,0.272224269,-0.318830875,0.318830875,0.272224269,0.904761905,1.666666667,2.476190476,35.49569139,10.10721518,2.081135783,-2.008626026,2.244834532,-2.085097388,6.301739345,1.188875083,14.39697675,11.00692905,11.762858,10.22034669,6.613261745,6.991226218,4.962187742,5.398623522,3.641923634,3.893899949,2.612958302,2.73894646,-2.52,12.23816402,4.500116965,1.938880765,124.9727586,9.384673127,5.516700718,0,0,5.559266895,0,4.794537184,0,0,0,35.86640816,35.89528683,16.78292838,11.03340144,0,28.15104204,0,9.384673127,0,0,0,76.17058458,0,11.12690298,5.559266895,0,0,11.60093989,9.384673127,0,0,0,65.58868437,5.022633314,27.67700514,0,37.27,0,4.794537184,0,5.559266895,10.53933403,22.16030442,0,0,65.19484179,4.983978521,11.60093989,1.928677721,5.920963605,15.10305582,0.699825174,4.382624104,0,17.26034489,1.98228647,0,0,0,21,1,3,0,0,0,2,2,4,2,1,4,1,0,0,0,4,4.1012,85.9697
CHEMBL1974254,12.41606987,-0.321805703,12.41606987,0.321805703,0.274442713,484.585,460.393,484.168145,176,0,0.323178467,-0.493887434,0.493887434,0.323178467,1,1.685714286,2.314285714,32.13344701,10.02327376,2.158126075,-2.095979323,2.41298907,-2.187635579,7.18094605,0.261851265,24.36323207,19.27904594,20.09554252,17.01237169,11.07538376,11.95503657,7.927160175,8.806812987,5.517371533,6.530664532,3.873768556,4.993304258,-4.37,22.42359891,9.474547834,4.665526182,205.9260458,21.10410764,11.56737461,0,0,0,6.031114512,4.681802935,9.778515705,5.098681808,11.33678588,12.13273414,54.26545387,57.59263028,12.80372554,9.531400138,44.64667985,0,14.76446326,7.047671983,6.9237372,22.97412665,72.50153003,0,28.0033178,21.10410764,21.98717251,5.749511833,11.33678588,27.40245974,7.047671983,0,6.9237372,72.50153003,0,32.3399501,0,107.09,0,4.794537184,0,6.031114512,23.79951729,38.08946193,0,34.34816652,62.76329874,26.09630031,10.47053043,8.259005651,1.627992063,16.85410729,12.96432413,11.64387043,1.249276588,14.57160497,5.584058196,2.524254378,1.88817297,0.115384615,35,4,8,0,0,0,2,3,5,7,3,9,6,0,0,0,5,5.9887,141.9228
CHEMBL1974310,12.95151065,-0.452540627,12.95151065,0.285159439,0.778458153,272.304,263.232,272.0419621,94,0,0.25831099,-0.364899742,0.364899742,0.25831099,1.210526316,1.947368421,2.631578947,32.13353235,10.04335639,2.109315707,-2.020661816,2.326404869,-2.075108814,7.204202849,0.100394166,13.40541292,9.760476803,10.57697338,9.147867046,5.58249533,6.398991911,4.080665333,5.164442289,2.844476766,3.928661223,1.941455211,2.848149143,-2.27,11.79988654,4.438482145,2.083033175,112.0620634,5.733667477,5.817220841,0,0,5.907179729,0,9.778515705,4.390415048,0,11.33678588,12.13273414,23.7625527,23.34336285,9.57706711,9.184952232,27.33010974,0,4.983978521,5.733667477,0,0,53.41989052,0,11.12690298,5.733667477,4.390415048,0,11.33678588,10.89115825,0,5.817220841,9.671684378,42.72552249,0,21.21304711,0,55.98,5.907179729,9.184952232,0,5.817220841,4.877147194,21.21304711,23.46952001,30.59278835,0,4.983978521,5.733667477,13.83634861,1.306243832,15.86652447,0.903155707,7.004909521,-0.737700066,7.925152746,3.395365174,0,0,0,19,2,3,0,0,0,1,2,3,3,1,5,2,0,0,0,3,3.2013,73.5319
CHEMBL1974328,11.67157867,-0.621693673,11.67157867,0.096804685,0.662992998,340.431,316.239,340.2011594,132,0,0.27066376,-0.364428674,0.364428674,0.27066376,1.28,2.08,2.8,16.14702001,9.909293307,2.224354712,-2.292915884,2.230371331,-2.423719676,5.959547282,0.099595886,17.81119031,14.32725503,14.32725503,12.02487714,8.553699285,8.553699285,6.510329093,6.510329093,4.439387614,4.439387614,3.114359933,3.114359933,-2.67,17.16272391,7.480282606,4.244995023,146.7825269,22.10091216,5.817862778,11.51179077,0,5.907179729,0,4.794537184,9.967957042,0,0,24.97437738,37.46156607,17.77106793,6.196843572,4.794537184,23.23029156,0,9.967957042,11.46733495,44.69070535,10.63357721,41.71969133,0,0,22.10091216,17.32311183,0,0,27.95881843,0,6.9237372,41.73520316,30.46231185,0,0,0,118.95,5.907179729,4.794537184,0,17.77760965,11.63572556,36.93412426,6.196843572,0,31.18920547,20.60153425,11.46733495,0,0,20.36233382,6.481439988,13.6472704,0.304217372,8.042606275,5.834456574,1.994342233,0,0.388888889,25,6,7,1,0,1,1,1,2,6,4,7,5,1,0,1,3,2.30932,98.8657
CHEMBL1974803,11.93960365,-0.722028849,11.93960365,0.097608025,0.597913512,356.592,348.528,354.9569762,112,0,0.290703155,-0.507306806,0.507306806,0.290703155,0.954545455,1.681818182,2.409090909,35.49791099,9.990249792,2.192024709,-2.122296821,2.421400443,-2.068185545,6.393248854,0.464537183,16.01614338,10.82332025,13.09110708,10.37991785,6.11101886,7.244912279,4.649374403,5.929446091,3.233020058,3.984426233,2.310450732,3.070459622,-1.88,15.03257942,5.392451275,2.391966817,139.0495981,15.19703331,5.749511833,5.749511833,0,5.559266895,0,4.794537184,0,0,0,34.80281967,30.33183534,26.55839383,10.53933403,10.21305479,45.7057446,0,4.983978521,0,0,0,55.75353936,0,22.62592665,5.559266895,0,11.49902367,34.80281967,15.19703331,0,0,0,35.12637253,15.06789994,22.02982792,0,73.32,11.30877873,15.00759197,0,21.89904813,20.94819156,0,30.33183534,0,0,4.983978521,34.80281967,0,18.07531882,14.43441374,21.48529457,-0.082756047,-0.70193909,7.289668009,0,0,0,0,22,3,4,0,0,0,2,1,3,3,3,7,1,0,0,0,3,4.5665,88.3643
CHEMBL1974870,6.22093821,-0.132358474,6.22093821,0.132358474,0.504832763,392.89,371.722,392.140389,142,0,0.137779178,-0.490325864,0.490325864,0.137779178,1.107142857,2,2.857142857,35.49569176,10.04753959,2.085471319,-2.137557681,2.266230621,-2.297133389,6.301526618,0.286499834,19.50986092,15.52305675,16.27898569,13.58052004,9.112877811,9.490842284,6.883826888,7.320262669,4.650903001,4.886000104,3.209459744,3.422344794,-2.89,18.47223489,8.00371798,4.160401883,168.0606366,10.47053043,12.3563938,0,0,0,0,10.08266033,0,5.098681808,0,29.8000411,54.80329715,28.21099342,17.40747228,4.736862954,22.50386482,0,15.18134214,5.733667477,19.38639965,6.606881965,77.20463649,0,16.87641482,10.47053043,0,5.749511833,11.60093989,27.83006493,6.420821623,6.9237372,11.25737949,60.92462369,5.022633314,22.02982792,0,76.82,0,0,0,6.041840829,23.79984873,33.2872074,0,6.196843572,55.58515025,21.24770921,22.07147032,5.889596088,6.029489701,4.317993842,9.089926229,11.37246975,0.697274616,15.76008384,4.232825518,2.388118196,0,0.181818182,28,3,5,0,0,0,2,2,4,4,2,6,6,0,0,0,4,4.53552,112.6881
CHEMBL1974935,6.297307714,-0.101645281,6.297307714,0.101645281,0.51390115,370.456,348.28,370.1793613,140,0,0.137757335,-0.490326234,0.490326234,0.137757335,1,1.821428571,2.714285714,16.47839523,10.06370197,2.095147795,-2.127235664,2.192519669,-2.296613083,5.826237639,0.286518299,19.18358751,15.45449335,15.45449335,13.77598958,9.243079759,9.243079759,6.702562204,6.702562204,4.529743477,4.529743477,3.117839473,3.117839473,-3.44,17.9481838,8.499674795,4.447124134,163.4642559,15.45450895,12.3563938,0,0,0,0,9.967957042,0,0,0,30.35114142,47.37664437,41.73214005,6.196843572,4.736862954,23.05496515,0,14.95193556,5.733667477,12.46266245,6.606881965,90.13914181,0,5.749511833,10.47053043,0,5.749511833,0,27.60065836,6.420821623,0,16.69035448,73.44878734,0,23.05496515,0,76.82,0,0,0,6.041840829,12.3563938,23.06442532,10.94967571,24.78737429,48.68071913,27.0846697,10.47053043,5.879739229,0,11.55993331,1.210984436,10.68985312,0.714125016,14.00252633,13.84689688,0.429275012,0,0.130434783,28,3,5,0,0,0,1,3,4,4,2,5,7,0,0,0,4,4.0771,112.8751
CHEMBL1975128,5.883135431,0.494014404,5.883135431,0.494014404,0.503128746,416.226,403.122,416.0246424,114,0,0.15264934,-0.38171165,0.38171165,0.15264934,1.130434783,1.956521739,2.782608696,126.9127044,10.1069367,2.137229707,-2.029804315,2.276487068,-2.034090912,14.11190659,0.636454369,15.81119031,12.07007806,14.22757635,11.22034669,7.090583193,8.169332339,5.241317321,6.263123178,3.715638588,4.783421778,2.517339805,3.203674248,-2.42,14.19002445,5.652676464,2.564102653,145.386524,5.733667477,9.394586769,5.817862778,0,0,0,5.098681808,4.681802935,5.098681808,5.098681808,41.61158751,40.28705626,10.94967571,12.06145712,0,39.31165834,0,25.19123346,0,6.544756406,5.733667477,57.79504681,0,11.25737949,5.733667477,5.817862778,0,22.59087063,25.19123346,6.544756406,3.700658774,5.563451492,48.53093655,0,22.16030442,0,85.41,0,0,0,0,12.36261918,25.86096319,5.563451492,0,41.08000535,55.23303528,5.733667477,2.890371079,2.280660157,0,16.44258575,9.820797912,0.494014404,16.16160361,0,0.696633755,0,0.0625,23,3,6,0,0,0,2,2,4,5,2,7,3,0,0,0,4,3.0565,97.7831
CHEMBL1975138,12.97060547,-1.91566584,12.97060547,0.086510666,0.403675368,395.459,377.315,395.110376,142,0,0.279243232,-0.371659523,0.371659523,0.279243232,0.821428571,1.321428571,1.821428571,32.09204732,9.85488648,2.395120054,-2.27947091,2.291516714,-2.525546621,7.800770227,-0.136863701,19.9849169,14.72457842,15.541075,13.4970557,8.463571735,8.871820025,5.982602319,6.39085061,4.103386961,4.307511106,2.687113782,2.855995949,-3.29,19.47099195,8.599095212,4.331609074,166.7402119,10.423316,5.817220841,10.7134877,0,5.907179729,0,15.64611998,4.390415048,0,0,60.66367068,47.6102447,5.687386275,0,14.29147963,28.92487633,0,10.85158279,0,5.601050811,5.316788604,101.8732628,0,0,16.1683714,10.07780132,0,12.21787344,16.12614401,10.395588,5.817220841,11.12690298,84.92913896,0,0,0,73.39,11.50823054,14.29147963,0,10.92965773,16.81428926,0,24.26546827,60.66367068,0,16.1683714,12.21787344,12.97060547,5.131231681,12.9068212,14.19752852,4.456973978,-1.067895576,22.8214014,0,0,0,0.047619048,28,4,5,0,0,0,3,0,3,3,4,7,4,0,0,0,3,3.0794,109.7819
CHEMBL1975500,12.87210778,-0.312290833,12.87210778,0.043885728,0.359366261,460.49,436.298,460.1746699,174,0,0.257330625,-0.50425434,0.50425434,0.257330625,0.882352941,1.617647059,2.382352941,16.47408029,10.0113287,2.207940679,-2.122460658,2.366887353,-2.331917227,6.128620703,-0.118432568,24.24191173,18.69057274,18.69057274,16.35057565,10.61956007,10.61956007,7.725341869,7.725341869,5.36104782,5.36104782,3.631691591,3.631691591,-4.53,22.65637858,9.533806267,4.777817374,195.6861492,31.11054476,0,11.49902367,5.907179729,11.81435946,0,14.38361155,0,0,0,12.13273414,53.59147246,25.5767015,29.73540786,24.2270019,34.78369801,0,10.63357721,0,6.9237372,30.83288756,65.7242066,0,22.62592665,26.00401737,17.06215882,11.49902367,0,43.02737694,4.794537184,0,27.63971455,54.59730362,0,11.12690298,0,128.79,0,19.49013895,0,30.01580743,40.48333005,11.12690298,14.03353474,42.46456948,12.13273414,21.26715442,4.736862954,5.194250332,0,36.25879137,21.3252705,4.19822805,-0.387837038,15.4034216,0,2.025502559,1.482372628,0.16,34,5,9,0,1,1,3,0,3,6,5,9,6,0,0,0,4,3.243,128.7896
CHEMBL1976090,5.771148904,0.420694444,5.771148904,0.420694444,0.578000538,218.245,212.197,218.0374652,74,0,0.144443538,-0.382989082,0.382989082,0.144443538,0.933333333,1.666666667,2.533333333,32.13351044,10.29658307,2.123873217,-1.939201283,2.347164183,-1.925845441,7.255474575,1.22751812,10.41384908,7.506503749,8.32300033,7.270856948,4.16282131,4.979317891,2.977764289,3.976835056,2.108726915,3.218221015,1.444891584,2.450106619,-2.02,8.301655398,2.735025939,1.033406411,87.99346877,11.46733495,29.12076212,0,0,0,0,0,19.93591408,0,11.33678588,0,0,0,15.60284485,0,43.4057527,0,19.93591408,0,0,11.46733495,12.65464015,0,0,11.46733495,11.63572556,0,11.33678588,19.93591408,0,0,0,12.65464015,0,20.43324127,0,103.6,0,0,0,0,11.63572556,20.43324127,23.99142603,0,0,19.93591408,11.46733495,0.805277778,1.421342593,16.90866591,0.756111111,12.23436413,0.867361111,0,2.840210695,0,0,0,15,4,6,0,0,0,0,3,3,7,2,7,0,0,0,0,3,0.7989,59.3358
CHEMBL1976455,12.8622131,-4.482948047,12.8622131,0.182056353,0.749476249,333.273,323.193,333.0837446,122,0,0.415934779,-0.306936017,0.415934779,0.306936017,1,1.833333333,2.541666667,19.41317917,10.09642892,2.303045183,-2.113667673,2.325700145,-2.200288397,6.046517079,-0.137034174,17.15648977,12.00258465,12.00258465,11.43167156,6.733130817,6.733130817,4.757976803,4.757976803,3.121850362,3.121850362,2.065084196,2.065084196,-3.23,15.6575488,6.107635255,3.397114443,133.3168427,5.316788604,0,5.817862778,0,0,12.20741303,15.28474565,9.778515705,13.17124514,0,0,24.26546827,23.97675493,22.96438206,17.96578233,28.4392885,0,14.95193556,0,6.176298517,10.63357721,54.61629405,0,0,10.63357721,29.47103138,0,0,20.98305008,6.176298517,0,5.563451492,49.05284256,0,10.90292493,0,79.8,17.77086452,17.96578233,0,16.89147327,5.516700718,12.13273414,36.92010842,0,0,25.58551277,0,38.5866393,0,23.63651906,5.102607775,-0.284095104,0.21235392,3.904810435,1.091164605,0,0,0.066666667,24,2,6,0,0,0,1,2,3,4,2,9,2,0,0,0,3,3.6876,81.4184
CHEMBL1978448,11.98161121,-3.222803983,11.98161121,0.127661538,0.79062694,331.397,314.261,331.0990624,120,0,0.272200984,-0.318830919,0.318830919,0.272200984,1.260869565,2.043478261,2.739130435,32.2332574,10.15738893,2.343717625,-2.193059199,2.303594146,-2.310767836,7.878998673,0.402464747,16.18986997,12.69019258,13.50668916,10.93167156,7.52154474,9.36985636,6.108446847,8.043504446,4.269827366,5.549037712,3.002541921,4.138514975,-2.12,14.47086892,4.938560964,2.554456547,132.9518871,9.384673127,5.516700718,0,10.02329115,5.559266895,0,4.794537184,8.417796984,4.305215991,0,6.066367068,42.67056301,18.78344081,17.28917062,8.417796984,26.57339331,0,13.68988912,0,25.42824048,6.255769184,52.44593448,0,0,5.559266895,0,0,0,34.40529612,16.56804756,0,18.40509474,41.3232161,0,16.55010215,0,74.65,10.02329115,13.21233417,0,11.60110772,12.06145712,29.43849617,6.255769184,10.37158306,34.86300645,4.983978521,0,27.3346732,0,14.83805564,0,2.963707864,0,9.357328331,4.949943379,0.362428902,-3.222803983,0.3125,23,1,6,1,0,1,1,2,3,4,1,7,4,1,0,1,4,1.7048,88.9325
CHEMBL1981079,14.15320867,-0.695483277,14.15320867,0.080507856,0.684575083,331.738,320.65,331.0636159,116,0,0.250413001,-0.367774184,0.367774184,0.250413001,1.260869565,2.043478261,2.695652174,35.49569153,10.07293737,2.185593035,-2.037265045,2.306253185,-2.108488451,6.302184431,0.100084634,16.56011345,11.67740658,12.43333553,10.9523975,6.525850779,6.903815252,4.760186839,5.19662262,3.233775546,3.468872649,2.21532991,2.374117766,-2.93,14.98456335,5.693752806,2.861090757,134.8690952,16.45131348,5.817220841,0,5.948339281,5.907179729,0,4.794537184,14.35837209,0,0,11.60093989,30.33183534,16.78292838,22.64523548,9.184952232,23.4564589,0,14.95193556,5.733667477,0,5.733667477,52.93198456,0,22.64523548,11.46733495,10.33875433,0,11.60093989,20.85911529,0,5.817220841,10.35798868,36.52867891,5.022633314,22.64523548,0,110.68,11.72440057,9.184952232,0,27.79180357,11.38785599,6.066367068,24.39594478,6.066367068,0,14.95193556,23.06827484,14.15320867,5.752589013,22.48862598,0.252063487,12.43060977,-1.188492627,7.245330058,1.477176761,0,0,0,23,5,6,0,0,0,1,2,3,4,3,8,3,0,0,0,3,2.6123,85.153
