Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00000554,0.1100,1.5630,0.5628,-1.4530,5,0.1866,0.0343,-0.0766,16
CMPLOGP00005237,6.1000,5.7453,0.2585,0.3547,5,6.1043,0.0275,-0.0043,14
CMPLOGP00002730,2.5200,1.6123,0.1768,0.9077,5,2.3430,0.0457,0.1770,16
CMPLOGP00004812,4.9800,4.8097,0.1177,0.1703,5,4.9612,0.0414,0.0188,16
CMPLOGP00004991,5.4000,5.1259,0.1225,0.2741,5,5.3710,0.0242,0.0290,17
CMPLOGP00005616,9.6400,8.6395,0.5686,1.0005,5,9.6685,0.0276,-0.0285,16
CMPLOGP00000567,0.1300,0.3203,0.1400,-0.1903,5,0.1881,0.0388,-0.0581,16
CMPLOGP00002531,2.3700,3.0148,0.2722,-0.6448,5,2.4328,0.0296,-0.0628,15
CMPLOGP00003163,2.9300,2.9764,0.1002,-0.0464,5,2.9211,0.0427,0.0089,17
CMPLOGP00002801,2.6000,2.6328,0.0842,-0.0328,5,2.5711,0.0341,0.0289,16
CMPLOGP00001233,1.1000,1.0118,0.2013,0.0882,5,1.0265,0.0566,0.0735,13
CMPLOGP00003720,3.4700,2.8752,0.0895,0.5948,5,3.3257,0.0392,0.1443,16
CMPLOGP00004349,4.2000,3.8561,0.1352,0.3439,5,4.0874,0.0463,0.1126,15
CMPLOGP00000991,0.8000,-0.1381,0.1860,0.9381,5,0.6282,0.0344,0.1718,10
CMPLOGP00001621,1.5300,1.4084,0.1054,0.1216,5,1.5161,0.0354,0.0139,15
CMPLOGP00000916,0.6800,0.8956,0.1604,-0.2156,5,0.6961,0.0273,-0.0161,15
CMPLOGP00002696,2.5000,2.7938,0.1096,-0.2938,5,2.5855,0.0492,-0.0855,17
CMPLOGP00005322,6.4400,6.0772,0.1836,0.3628,5,6.3877,0.0772,0.0523,12
CMPLOGP00004132,3.9230,4.0882,0.2087,-0.1652,5,3.9402,0.0534,-0.0172,16
CMPLOGP00000631,0.2300,0.7064,0.1920,-0.4764,5,0.2983,0.0589,-0.0683,16
CMPLOGP00004261,4.1000,3.4736,0.2590,0.6264,5,4.0352,0.0310,0.0648,18
CMPLOGP00003419,3.2000,3.7796,0.1754,-0.5796,5,3.3270,0.0581,-0.1270,13
CMPLOGP00004672,4.7100,4.7190,0.0515,-0.0090,5,4.7147,0.0478,-0.0047,15
CMPLOGP00001388,1.2800,1.9227,0.1554,-0.6427,5,1.3174,0.0359,-0.0374,17
CMPLOGP00000262,-0.5300,-0.7130,0.2133,0.1830,5,-0.5382,0.0827,0.0082,15
CMPLOGP00003118,2.9000,3.0102,0.0489,-0.1102,5,2.9435,0.0276,-0.0435,17
CMPLOGP00005530,7.7900,7.4326,0.1641,0.3574,5,7.7428,0.0359,0.0472,16
CMPLOGP00001152,1.0100,2.0738,0.2426,-1.0638,5,1.1372,0.0325,-0.1272,14
CMPLOGP00000037,-2.2900,-1.2474,0.6086,-1.0426,5,-2.1766,0.0822,-0.1134,16
CMPLOGP00002478,2.3100,1.6368,0.1557,0.6732,5,2.2263,0.0345,0.0837,14
CMPLOGP00005340,6.5200,6.9395,0.2374,-0.4195,5,6.5369,0.0308,-0.0169,14
CMPLOGP00003827,3.5700,3.5024,0.2413,0.0676,5,3.5724,0.0187,-0.0024,13
CMPLOGP00003711,3.4600,3.3072,0.2104,0.1528,5,3.4471,0.0360,0.0129,17
CMPLOGP00002226,2.0700,0.6928,0.2073,1.3772,5,1.9073,0.0315,0.1627,16
CMPLOGP00005573,8.3600,7.7563,0.1908,0.6037,5,8.3116,0.0236,0.0484,16
CMPLOGP00002218,2.0700,1.7804,0.1639,0.2896,5,2.0332,0.0332,0.0368,17
CMPLOGP00004902,5.1700,5.8901,0.3444,-0.7201,5,5.2528,0.0354,-0.0828,13
CMPLOGP00004052,3.8400,3.1748,0.2051,0.6652,5,3.7589,0.0331,0.0811,18
CMPLOGP00005168,5.8900,4.7916,0.1559,1.0984,5,5.6417,0.0566,0.2483,18
CMPLOGP00002397,2.2400,2.1657,0.1384,0.0743,5,2.1997,0.0368,0.0403,15
CMPLOGP00002248,2.1000,2.5879,0.1369,-0.4879,5,2.1470,0.0374,-0.0470,11
CMPLOGP00001195,1.0600,2.3136,0.3500,-1.2536,5,1.1900,0.0373,-0.1300,15
CMPLOGP00002646,2.4600,2.6507,0.0631,-0.1907,5,2.5528,0.0648,-0.0928,17
CMPLOGP00003404,3.1800,3.1415,0.3205,0.0385,5,3.1772,0.0569,0.0028,16
CMPLOGP00004674,4.7100,4.7293,0.2242,-0.0193,5,4.7192,0.0418,-0.0092,20
CMPLOGP00002120,1.9900,3.6791,0.1012,-1.6891,5,2.0725,0.0249,-0.0825,14
CMPLOGP00002874,2.6800,3.4406,0.4419,-0.7606,5,2.7246,0.0274,-0.0446,17
CMPLOGP00004489,4.4200,4.6327,0.1672,-0.2127,5,4.4865,0.0322,-0.0665,16
CMPLOGP00003760,3.5000,2.6242,0.1625,0.8758,5,3.4098,0.0367,0.0902,14
CMPLOGP00004243,4.0600,3.4488,0.1126,0.6112,5,3.9161,0.0513,0.1439,19
CMPLOGP00001301,1.1900,1.2210,0.2311,-0.0310,5,1.2179,0.0356,-0.0279,15
CMPLOGP00002798,2.5900,0.6910,0.2602,1.8990,5,2.3553,0.0307,0.2347,16
CMPLOGP00003732,3.4800,4.1072,0.1853,-0.6272,5,3.5194,0.0170,-0.0394,12
CMPLOGP00005000,5.4100,4.9359,0.0859,0.4741,5,5.3690,0.0440,0.0410,20
CMPLOGP00001575,1.4900,0.8716,0.1768,0.6184,5,1.4395,0.0381,0.0505,18
CMPLOGP00004363,4.2300,3.6669,0.1787,0.5631,5,4.2195,0.0488,0.0105,17
CMPLOGP00005386,6.7400,4.0826,0.2902,2.6574,5,6.5525,0.0280,0.1875,15
CMPLOGP00003628,3.4000,3.2747,0.1054,0.1253,5,3.3307,0.0485,0.0693,17
CMPLOGP00001415,1.3000,1.7817,0.1246,-0.4817,5,1.3424,0.0392,-0.0424,17
CMPLOGP00005453,7.1800,5.1996,0.3398,1.9804,5,7.0934,0.0320,0.0866,16
CMPLOGP00002245,2.0900,2.0151,0.0440,0.0749,5,2.0759,0.0520,0.0141,14
CMPLOGP00002660,2.4700,2.2567,0.0740,0.2133,5,2.4467,0.0308,0.0233,16
CMPLOGP00004800,4.9400,4.6606,0.1999,0.2794,5,4.9399,0.0334,0.0001,13
CMPLOGP00005145,5.8100,5.6716,0.2460,0.1384,5,5.7706,0.0344,0.0394,18
CMPLOGP00001706,1.6100,1.3737,0.1313,0.2363,5,1.5864,0.0342,0.0236,18
CMPLOGP00005341,6.5300,6.7342,0.3129,-0.2042,5,6.5879,0.0196,-0.0579,17
CMPLOGP00003892,3.6300,5.1689,0.4414,-1.5389,5,3.6753,0.0225,-0.0453,18
CMPLOGP00002325,2.1700,1.8550,0.2734,0.3150,5,2.0956,0.0651,0.0744,17
CMPLOGP00004423,4.3200,4.2838,0.1490,0.0362,5,4.2683,0.0421,0.0517,17
CMPLOGP00004641,4.6700,4.7064,0.4291,-0.0364,5,4.6663,0.0301,0.0037,17
CMPLOGP00003807,3.5400,3.7243,0.2094,-0.1843,5,3.5638,0.0294,-0.0238,13
CMPLOGP00003605,3.3800,3.6685,0.0486,-0.2885,5,3.4386,0.0658,-0.0586,15
CMPLOGP00001046,0.8800,1.1247,0.1850,-0.2447,5,0.8907,0.0485,-0.0107,14
CMPLOGP00000286,-0.4500,1.3940,0.2336,-1.8440,5,-0.2972,0.0377,-0.1528,15
CMPLOGP00001146,1.0000,1.3303,0.1887,-0.3303,5,1.1104,0.0549,-0.1104,18
CMPLOGP00004133,3.9300,3.7977,0.1043,0.1323,5,3.8813,0.0361,0.0487,14
CMPLOGP00000044,-2.1100,0.8762,0.5477,-2.9862,5,-2.0760,0.0132,-0.0340,16
CMPLOGP00004440,4.3500,4.1212,0.0892,0.2288,5,4.4004,0.0381,-0.0504,16
CMPLOGP00001418,1.3000,0.7736,0.8894,0.5264,5,1.2480,0.0548,0.0520,14
CMPLOGP00004457,4.3900,5.0443,0.2027,-0.6543,5,4.4073,0.0257,-0.0173,12
CMPLOGP00002302,2.1570,2.5608,0.3569,-0.4038,5,2.1882,0.0511,-0.0312,16
CMPLOGP00004247,4.0700,4.5978,0.2853,-0.5278,5,4.1500,0.0428,-0.0800,17
CMPLOGP00004666,4.7000,4.0671,0.1923,0.6329,5,4.6552,0.0562,0.0448,17
CMPLOGP00002995,2.7800,1.6956,0.1671,1.0844,5,2.6302,0.0323,0.1498,18
CMPLOGP00000767,0.4500,0.7377,0.2585,-0.2877,5,0.4446,0.0459,0.0054,14
CMPLOGP00003032,2.8000,2.7174,0.1683,0.0826,5,2.7759,0.0346,0.0241,19
CMPLOGP00001822,1.7100,1.8925,0.1228,-0.1825,5,1.8028,0.0422,-0.0928,16
CMPLOGP00001549,1.4600,1.5561,0.1921,-0.0961,5,1.4494,0.0257,0.0106,18
CMPLOGP00001429,1.3200,2.7304,0.2863,-1.4104,5,1.3633,0.0422,-0.0433,19
CMPLOGP00003546,3.3000,3.9288,0.1584,-0.6288,5,3.4105,0.0314,-0.1105,17
CMPLOGP00004964,5.3100,4.4927,0.1895,0.8173,5,5.2809,0.0186,0.0291,16
CMPLOGP00004379,4.2600,3.4320,0.2000,0.8280,5,4.1539,0.0400,0.1061,17
CMPLOGP00003669,3.4200,3.5632,0.0746,-0.1432,5,3.5064,0.0480,-0.0864,18
CMPLOGP00002587,2.4100,2.3643,0.0756,0.0457,5,2.3914,0.0467,0.0186,18
CMPLOGP00001924,1.8000,3.3635,0.1903,-1.5635,5,1.8075,0.0183,-0.0075,19
CMPLOGP00003990,3.7700,3.4845,0.0691,0.2855,5,3.6665,0.0729,0.1035,16
CMPLOGP00003333,3.1100,2.9545,0.2435,0.1555,5,3.1300,0.0303,-0.0200,17
CMPLOGP00004982,5.3600,5.4339,0.1129,-0.0739,5,5.3688,0.0395,-0.0088,15
CMPLOGP00000121,-1.2100,-0.7293,0.2219,-0.4807,5,-1.0645,0.0275,-0.1455,16
CMPLOGP00005272,6.2200,5.4050,0.2085,0.8150,5,6.1606,0.0417,0.0594,19
CMPLOGP00005550,7.9800,7.4451,0.2144,0.5349,5,7.9629,0.0369,0.0171,17
CMPLOGP00001866,1.7600,1.9153,0.1320,-0.1553,5,1.7923,0.0434,-0.0323,16
CMPLOGP00003838,3.5800,3.5942,0.1710,-0.0142,5,3.5398,0.0458,0.0402,15
CMPLOGP00004331,4.2000,3.0866,0.1470,1.1134,5,4.0648,0.0533,0.1352,18
CMPLOGP00001439,1.3300,1.5433,0.0596,-0.2133,5,1.3329,0.0509,-0.0029,17
CMPLOGP00000222,-0.6600,-0.8582,0.2218,0.1982,5,-0.7219,0.0455,0.0619,16
CMPLOGP00001543,1.4600,1.7486,0.2073,-0.2886,5,1.4692,0.0203,-0.0092,15
CMPLOGP00002139,2.0000,1.9405,0.1906,0.0595,5,1.9777,0.0385,0.0223,18
CMPLOGP00002921,2.7100,1.9944,0.0843,0.7156,5,2.6633,0.0296,0.0467,16
CMPLOGP00001008,0.8200,0.3137,0.1445,0.5063,5,0.7549,0.0392,0.0651,17
CMPLOGP00000244,-0.5700,-0.2071,0.1134,-0.3629,5,-0.5626,0.0320,-0.0074,19
CMPLOGP00000279,-0.4700,-0.0107,0.7730,-0.4593,5,-0.4333,0.0519,-0.0367,15
CMPLOGP00000335,-0.3000,0.2604,0.1782,-0.5604,5,-0.2335,0.0301,-0.0665,15
CMPLOGP00005142,5.8000,3.7250,0.3028,2.0750,5,5.6726,0.0245,0.1274,18
CMPLOGP00001104,0.9500,2.5498,0.6848,-1.5998,5,1.0433,0.0348,-0.0933,15
CMPLOGP00002101,1.9700,1.7123,0.1984,0.2577,5,1.8759,0.0262,0.0941,13
CMPLOGP00002739,2.5300,5.0194,0.2473,-2.4894,5,2.6299,0.0242,-0.0999,14
CMPLOGP00001485,1.4000,1.2852,0.0672,0.1148,5,1.3278,0.0334,0.0722,15
CMPLOGP00003456,3.2200,3.0140,0.1735,0.2060,5,3.2043,0.0235,0.0157,17
CMPLOGP00005050,5.5500,5.6641,0.0813,-0.1141,5,5.6041,0.0383,-0.0541,12
CMPLOGP00004306,4.1530,3.2860,0.1888,0.8670,5,4.0363,0.0453,0.1167,15
CMPLOGP00003411,3.1900,3.5284,0.2500,-0.3384,5,3.2761,0.0514,-0.0861,15
CMPLOGP00002258,2.1100,2.2512,0.1813,-0.1412,5,2.1032,0.0393,0.0068,14
CMPLOGP00000589,0.1600,0.4339,0.2364,-0.2739,5,0.2125,0.0359,-0.0525,17
CMPLOGP00004859,5.0600,5.2340,0.1533,-0.1740,5,5.0791,0.0300,-0.0191,18
CMPLOGP00002537,2.3800,2.4395,0.1029,-0.0595,5,2.4196,0.0498,-0.0396,15
CMPLOGP00005489,7.4300,6.7473,0.0490,0.6827,5,7.2748,0.0339,0.1552,17
CMPLOGP00001612,1.5200,3.3867,0.1880,-1.8667,5,1.6353,0.0377,-0.1153,15
CMPLOGP00003957,3.7100,3.6708,0.1391,0.0392,5,3.6978,0.0394,0.0122,15
CMPLOGP00003145,2.9000,3.4865,0.2539,-0.5865,5,2.9596,0.0316,-0.0596,17
CMPLOGP00001064,0.9000,1.1621,0.1394,-0.2621,5,0.9857,0.0404,-0.0857,15
CMPLOGP00000113,-1.2520,-0.8322,0.2631,-0.4198,5,-1.1819,0.0420,-0.0701,18
CMPLOGP00002090,1.9600,0.9431,0.2536,1.0169,5,1.8803,0.0313,0.0797,18
CMPLOGP00003836,3.5800,2.5872,0.2924,0.9928,5,3.5044,0.0415,0.0756,16
CMPLOGP00002618,2.4300,2.4470,0.2193,-0.0170,5,2.4061,0.0517,0.0239,18
CMPLOGP00004661,4.7000,4.0377,0.1817,0.6623,5,4.5241,0.0335,0.1759,15
CMPLOGP00001717,1.6300,1.4619,0.1910,0.1681,5,1.5404,0.0663,0.0896,17
CMPLOGP00001862,1.7500,1.8682,0.2364,-0.1182,5,1.7306,0.0585,0.0194,16
CMPLOGP00004882,5.1000,3.0946,0.1595,2.0054,5,5.0453,0.0216,0.0547,14
CMPLOGP00001734,1.6500,1.5175,0.2053,0.1325,5,1.6134,0.0410,0.0366,15
CMPLOGP00003035,2.8100,3.6195,0.1386,-0.8095,5,2.9399,0.0426,-0.1299,16
CMPLOGP00003468,3.2400,3.3601,0.0465,-0.1201,5,3.3323,0.0482,-0.0923,17
CMPLOGP00002578,2.4000,2.1913,0.0905,0.2087,5,2.3872,0.0412,0.0128,17
CMPLOGP00003049,2.8200,2.5280,0.1402,0.2920,5,2.8022,0.0337,0.0178,16
CMPLOGP00000058,-1.9400,-2.2928,0.2744,0.3528,5,-1.9904,0.0335,0.0504,20
CMPLOGP00001872,1.7600,2.3408,0.4487,-0.5808,5,1.7836,0.0228,-0.0236,20
CMPLOGP00000809,0.5000,0.4752,0.0809,0.0248,5,0.4402,0.0329,0.0598,12
CMPLOGP00001850,1.7400,2.1787,0.0684,-0.4387,5,1.8103,0.0281,-0.0703,17
CMPLOGP00005481,7.3800,6.5171,0.4626,0.8629,5,7.3453,0.0306,0.0347,19
CMPLOGP00002972,2.7600,2.8263,0.2276,-0.0663,5,2.7680,0.0520,-0.0080,15
CMPLOGP00002842,2.6300,2.5584,0.1079,0.0716,5,2.6060,0.0659,0.0240,17
CMPLOGP00005372,6.6500,6.3455,0.3786,0.3045,5,6.6003,0.0331,0.0497,18
CMPLOGP00003011,2.8000,2.8892,0.1332,-0.0892,5,2.8575,0.0317,-0.0575,14
CMPLOGP00000211,-0.7100,-0.2243,0.2104,-0.4857,5,-0.6836,0.0273,-0.0264,15
CMPLOGP00001432,1.3200,1.8021,0.1444,-0.4821,5,1.3680,0.0272,-0.0480,17
CMPLOGP00001417,1.3000,1.2388,0.2001,0.0612,5,1.3122,0.0447,-0.0122,16
CMPLOGP00005072,5.6100,5.1862,0.1417,0.4238,5,5.5426,0.0496,0.0674,16
CMPLOGP00002864,2.6700,2.1086,0.0275,0.5614,5,2.5607,0.0228,0.1093,15
CMPLOGP00001305,1.1900,1.2676,0.1095,-0.0776,5,1.2445,0.0646,-0.0545,15
CMPLOGP00003434,3.2000,4.3071,0.2237,-1.1071,5,3.2505,0.0408,-0.0505,16
CMPLOGP00003362,3.1400,2.9681,0.3062,0.1719,5,3.1473,0.0633,-0.0073,15
CMPLOGP00005422,6.9400,4.2433,0.2580,2.6967,5,6.8353,0.0419,0.1047,15
CMPLOGP00005139,5.8000,6.1584,0.1121,-0.3584,5,5.8821,0.0354,-0.0821,16
CMPLOGP00002634,2.4500,2.4042,0.1680,0.0458,5,2.4654,0.0329,-0.0154,17
CMPLOGP00005179,5.9200,5.2854,0.1798,0.6346,5,5.7728,0.0259,0.1472,15
CMPLOGP00000243,-0.5700,-0.2477,0.2309,-0.3223,5,-0.5072,0.0377,-0.0628,19
CMPLOGP00005244,6.1000,1.6915,0.0827,4.4085,5,5.8414,0.0257,0.2586,15
CMPLOGP00002484,2.3200,1.8837,0.2399,0.4363,5,2.2769,0.0346,0.0431,16
CMPLOGP00001284,1.1600,1.0180,0.1696,0.1420,5,1.1329,0.0243,0.0271,14
CMPLOGP00001445,1.3400,1.4082,0.2094,-0.0682,5,1.3508,0.0423,-0.0108,18
CMPLOGP00004238,4.0500,5.3171,0.2930,-1.2671,5,4.1467,0.0365,-0.0967,17
CMPLOGP00000699,0.3400,0.6832,0.6442,-0.3432,5,0.3104,0.0324,0.0296,17
CMPLOGP00003811,3.5500,3.0995,0.2146,0.4505,5,3.4827,0.0495,0.0673,15
CMPLOGP00003559,3.3100,3.1954,0.0437,0.1146,5,3.3024,0.0359,0.0076,15
CMPLOGP00000202,-0.7500,1.4363,0.0751,-2.1863,5,-0.4626,0.0645,-0.2874,15
CMPLOGP00003488,3.2600,3.1744,0.0707,0.0856,5,3.2799,0.0307,-0.0199,17
CMPLOGP00005126,5.7800,4.5347,0.2514,1.2453,5,5.7218,0.0284,0.0582,14
CMPLOGP00003219,2.9900,3.3464,0.1388,-0.3564,5,3.0348,0.0196,-0.0448,16
CMPLOGP00002336,2.1900,2.0896,0.0555,0.1004,5,2.1771,0.0531,0.0129,16
CMPLOGP00001026,0.8500,0.5062,0.1907,0.3438,5,0.8405,0.0315,0.0095,15
CMPLOGP00003384,3.1600,3.1401,0.0628,0.0199,5,3.1890,0.0399,-0.0290,18
CMPLOGP00000148,-1.0090,-0.9349,0.0304,-0.0741,5,-0.9927,0.0389,-0.0163,18
CMPLOGP00001933,1.8100,1.7516,0.1748,0.0584,5,1.8082,0.0582,0.0018,15
CMPLOGP00000181,-0.8900,-1.1242,0.1370,0.2342,5,-0.9044,0.0442,0.0144,16
CMPLOGP00003091,2.8700,2.8675,0.0858,0.0025,5,2.8841,0.0541,-0.0141,15
CMPLOGP00002060,1.9400,2.0254,0.0706,-0.0854,5,1.9686,0.0360,-0.0286,14
CMPLOGP00001370,1.2600,1.1867,0.1338,0.0733,5,1.2648,0.0321,-0.0048,16
CMPLOGP00000752,0.4300,1.7651,0.6067,-1.3351,5,0.5555,0.0503,-0.1255,18
CMPLOGP00002042,1.9100,1.9791,0.1441,-0.0691,5,1.9042,0.0403,0.0058,15
CMPLOGP00001766,1.6700,2.3311,0.1504,-0.6611,5,1.7293,0.0461,-0.0593,16
CMPLOGP00002167,2.0200,1.9200,0.1302,0.1000,5,1.9480,0.0491,0.0720,19
CMPLOGP00001580,1.4900,1.5649,0.2663,-0.0749,5,1.4971,0.0560,-0.0071,15
CMPLOGP00000867,0.6000,0.0615,0.1185,0.5385,5,0.5778,0.0298,0.0222,16
CMPLOGP00001323,1.2000,0.5155,0.1609,0.6845,5,1.1472,0.0278,0.0528,17
CMPLOGP00000166,-0.9300,-0.0550,0.3791,-0.8750,5,-0.8440,0.0717,-0.0860,13
CMPLOGP00003472,3.2500,3.5987,0.1493,-0.3487,5,3.3982,0.0584,-0.1482,16
CMPLOGP00002810,2.6000,2.9262,0.1175,-0.3262,5,2.6327,0.0358,-0.0327,17
CMPLOGP00001627,1.5300,1.5071,0.1302,0.0229,5,1.5492,0.0450,-0.0192,15
CMPLOGP00003351,3.1200,1.4319,0.6934,1.6881,5,3.1030,0.0497,0.0170,16
CMPLOGP00002295,2.1500,2.4841,0.1545,-0.3341,5,2.2183,0.0400,-0.0683,19
CMPLOGP00003567,3.3300,3.7449,0.1020,-0.4149,5,3.4240,0.0473,-0.0940,15
CMPLOGP00002304,2.1600,2.0810,0.1617,0.0790,5,2.1650,0.0287,-0.0050,14
CMPLOGP00000899,0.6500,1.3837,0.2068,-0.7337,5,0.7336,0.0312,-0.0836,14
CMPLOGP00000826,0.5200,0.7242,0.2864,-0.2042,5,0.5340,0.0294,-0.0140,17
CMPLOGP00001638,1.5400,0.8328,0.1805,0.7072,5,1.5164,0.0397,0.0236,17
CMPLOGP00001373,1.2600,1.2423,0.0972,0.0177,5,1.2346,0.0447,0.0254,17
CMPLOGP00002142,2.0000,1.6272,0.1261,0.3728,5,1.9663,0.0229,0.0337,16
CMPLOGP00001194,1.0600,0.7551,0.1489,0.3049,5,1.0107,0.0457,0.0493,19
CMPLOGP00004970,5.3200,4.7301,0.2633,0.5899,5,5.2832,0.0436,0.0368,14
CMPLOGP00003401,3.1800,3.2186,0.2851,-0.0386,5,3.1523,0.0401,0.0277,15
CMPLOGP00003041,2.8200,2.7951,0.1104,0.0249,5,2.8265,0.0514,-0.0065,17
CMPLOGP00002254,2.1000,2.8467,0.0646,-0.7467,5,2.1987,0.0254,-0.0987,15
CMPLOGP00000729,0.3720,2.8116,0.8392,-2.4396,5,0.4997,0.0373,-0.1277,16
CMPLOGP00004321,4.1800,4.0767,0.0588,0.1033,5,4.1543,0.0401,0.0257,18
CMPLOGP00004877,5.0800,5.0423,0.1512,0.0377,5,5.0719,0.0378,0.0081,16
CMPLOGP00001189,1.0500,-1.2575,0.4173,2.3075,5,0.9983,0.0280,0.0517,15
CMPLOGP00003549,3.3000,2.9977,0.0860,0.3023,5,3.2407,0.0543,0.0593,16
CMPLOGP00003615,3.3900,3.4216,0.1905,-0.0316,5,3.4001,0.0374,-0.0101,13
CMPLOGP00004090,3.8900,3.8153,0.0980,0.0747,5,3.8393,0.0440,0.0507,12
CMPLOGP00001775,1.6800,1.5840,0.0616,0.0960,5,1.6756,0.0416,0.0044,18
CMPLOGP00004560,4.5200,4.0677,0.1697,0.4523,5,4.4891,0.0248,0.0309,15
CMPLOGP00000622,0.2100,0.0993,0.1191,0.1107,5,0.2097,0.0327,0.0003,13
CMPLOGP00001100,0.9500,0.6544,0.1502,0.2956,5,0.9247,0.0285,0.0253,18
CMPLOGP00001384,1.2700,2.0919,0.1846,-0.8219,5,1.3589,0.0341,-0.0889,18
CMPLOGP00001662,1.5700,0.4672,0.1416,1.1028,5,1.4933,0.0289,0.0767,13
CMPLOGP00004146,3.9600,3.8964,0.1000,0.0636,5,3.9375,0.0456,0.0225,16
CMPLOGP00000132,-1.1250,-0.9432,0.1597,-0.1818,5,-1.1418,0.0507,0.0168,17
CMPLOGP00002848,2.6500,2.1737,0.2518,0.4763,5,2.6087,0.0521,0.0413,15
CMPLOGP00002055,1.9300,1.9655,0.0990,-0.0355,5,1.9241,0.0486,0.0059,16
CMPLOGP00000807,0.5000,1.1418,0.3325,-0.6418,5,0.5646,0.0318,-0.0646,14
CMPLOGP00004008,3.8000,3.1645,0.3424,0.6355,5,3.7992,0.0446,0.0008,16
CMPLOGP00002853,2.6500,1.3487,0.3420,1.3013,5,2.5981,0.0335,0.0519,18
CMPLOGP00004687,4.7200,3.5404,0.2395,1.1796,5,4.5965,0.0458,0.1235,18
CMPLOGP00003178,2.9500,3.3817,0.3967,-0.4317,5,3.0095,0.0713,-0.0595,13
CMPLOGP00000507,0.0300,0.0714,0.2502,-0.0414,5,0.0282,0.0212,0.0018,16
CMPLOGP00003691,3.4400,3.3076,0.0839,0.1324,5,3.3762,0.0337,0.0638,16
CMPLOGP00003279,3.0600,3.0815,0.1091,-0.0215,5,3.0743,0.0459,-0.0143,16
CMPLOGP00003972,3.7300,3.9434,0.4601,-0.2134,5,3.7306,0.0270,-0.0006,10
CMPLOGP00000981,0.7900,0.7164,0.0936,0.0736,5,0.7857,0.0520,0.0043,14
CMPLOGP00003746,3.4900,1.7946,0.2100,1.6954,5,3.3056,0.0342,0.1844,16
CMPLOGP00004026,3.8100,4.6099,0.1638,-0.7999,5,3.9204,0.0456,-0.1104,17
CMPLOGP00002012,1.8900,1.9271,0.1597,-0.0371,5,1.9308,0.0310,-0.0408,14
CMPLOGP00002824,2.6100,1.0417,0.2853,1.5683,5,2.3828,0.0522,0.2272,17
CMPLOGP00001913,1.8000,1.1458,0.1953,0.6542,5,1.8051,0.0290,-0.0051,18
CMPLOGP00002591,2.4100,2.4871,0.0312,-0.0771,5,2.4655,0.0502,-0.0555,15
CMPLOGP00002207,2.0700,1.7916,0.2091,0.2784,5,2.0275,0.0452,0.0425,11
CMPLOGP00002643,2.4500,1.7032,0.0723,0.7468,5,2.4017,0.0353,0.0483,19
CMPLOGP00003018,2.8000,4.3776,0.3600,-1.5776,5,2.8695,0.0333,-0.0695,18
CMPLOGP00004036,3.8200,3.7631,0.2097,0.0569,5,3.8135,0.0317,0.0065,15
CMPLOGP00005180,5.9200,5.9291,0.1453,-0.0091,5,5.9394,0.0437,-0.0194,16
CMPLOGP00000874,0.6000,0.8113,0.1489,-0.2113,5,0.6348,0.0480,-0.0348,15
CMPLOGP00001762,1.6700,1.4382,0.1746,0.2318,5,1.5976,0.0398,0.0724,19
CMPLOGP00002419,2.2700,2.2780,0.0938,-0.0080,5,2.2614,0.0415,0.0086,18
CMPLOGP00003597,3.3600,3.4990,0.1028,-0.1390,5,3.4057,0.0453,-0.0457,18
CMPLOGP00004501,4.4400,4.1506,0.2008,0.2894,5,4.4083,0.0380,0.0317,14
CMPLOGP00001071,0.9000,2.1104,0.1187,-1.2104,5,0.9766,0.0278,-0.0766,17
CMPLOGP00003730,3.4800,4.2745,0.1844,-0.7945,5,3.6046,0.0427,-0.1246,14
CMPLOGP00003611,3.3800,3.2453,0.1961,0.1347,5,3.3566,0.0711,0.0234,14
CMPLOGP00003952,3.7000,3.5280,0.0539,0.1720,5,3.6135,0.0259,0.0865,15
CMPLOGP00003386,3.1700,3.2988,0.2422,-0.1288,5,3.1974,0.0223,-0.0274,16
CMPLOGP00004756,4.8700,4.7846,0.3072,0.0854,5,4.7897,0.0272,0.0803,16
CMPLOGP00002849,2.6500,0.7671,0.2109,1.8829,5,2.2619,0.0595,0.3881,16
CMPLOGP00004712,4.7800,4.8438,0.2212,-0.0638,5,4.7859,0.0280,-0.0059,18
CMPLOGP00004511,4.4500,4.2618,0.2378,0.1882,5,4.4450,0.0399,0.0050,18
CMPLOGP00004936,5.2500,5.7356,0.1432,-0.4856,5,5.4086,0.0537,-0.1586,11
CMPLOGP00001779,1.6880,1.0583,0.3149,0.6297,5,1.5847,0.0778,0.1033,19
CMPLOGP00004918,5.2000,4.8273,0.1485,0.3727,5,5.2060,0.0247,-0.0060,16
CMPLOGP00003275,3.0500,3.0867,0.1586,-0.0367,5,3.0912,0.0533,-0.0412,13
CMPLOGP00000889,0.6300,0.0588,0.2663,0.5712,5,0.5493,0.0302,0.0807,16
CMPLOGP00004883,5.1000,5.2544,0.2164,-0.1544,5,5.1700,0.0558,-0.0700,15
CMPLOGP00000178,-0.9000,-0.6676,0.2225,-0.2324,5,-0.8756,0.0502,-0.0244,17
CMPLOGP00004634,4.6600,4.8103,0.0781,-0.1503,5,4.6966,0.0569,-0.0366,17
