Molecule,y1_true,y1_pred,y1_pred_stdev,y1_pred_res,y1_pred_freq,y1_recalc,y1_recalc_stdev,y1_recalc_res,y1_recalc_freq
CMPLOGP00000971,0.7600,1.0569,0.1215,-0.2969,5,0.7929,0.0295,-0.0329,13
CMPLOGP00005047,5.5400,5.0656,0.3909,0.4744,5,5.5312,0.0195,0.0088,15
CMPLOGP00003836,3.5800,2.8330,0.2379,0.7470,5,3.5448,0.0327,0.0352,16
CMPLOGP00003398,3.1800,2.3090,0.3546,0.8710,5,3.1536,0.0256,0.0264,16
CMPLOGP00003578,3.3500,3.8449,0.2361,-0.4949,5,3.3613,0.0235,-0.0113,15
CMPLOGP00002482,2.3200,2.2826,0.0950,0.0374,5,2.2948,0.0340,0.0252,15
CMPLOGP00004016,3.8000,3.8369,0.2398,-0.0369,5,3.7978,0.0260,0.0022,16
CMPLOGP00001847,1.7300,1.6783,0.0863,0.0517,5,1.7200,0.0349,0.0100,18
CMPLOGP00004101,3.9000,3.5431,0.2444,0.3569,5,3.8943,0.0306,0.0057,16
CMPLOGP00005184,5.9200,2.0511,1.2574,3.8689,5,5.8099,0.0231,0.1101,16
CMPLOGP00000325,-0.3300,0.3666,0.2097,-0.6966,5,-0.3104,0.0394,-0.0196,18
CMPLOGP00000952,0.7300,0.8927,0.1091,-0.1627,5,0.7504,0.0391,-0.0204,17
CMPLOGP00002978,2.7600,2.1363,0.1976,0.6237,5,2.6423,0.0447,0.1177,19
CMPLOGP00003326,3.1000,2.0270,0.2691,1.0730,5,3.0778,0.0110,0.0222,19
CMPLOGP00003866,3.6000,3.6406,0.0465,-0.0406,5,3.5985,0.0420,0.0015,19
CMPLOGP00002257,2.1100,1.8856,0.2044,0.2244,5,2.0441,0.0485,0.0659,16
CMPLOGP00003674,3.4200,2.7756,0.1810,0.6444,5,3.2924,0.0297,0.1276,16
CMPLOGP00002559,2.4000,2.1938,0.1145,0.2062,5,2.3236,0.0296,0.0764,16
CMPLOGP00004632,4.6600,4.6322,0.1248,0.0278,5,4.6351,0.0463,0.0249,11
CMPLOGP00000552,0.1100,0.4102,0.1688,-0.3002,5,0.1678,0.0441,-0.0578,16
CMPLOGP00003525,3.3000,3.5562,0.0966,-0.2562,5,3.3802,0.0315,-0.0802,14
CMPLOGP00003751,3.5000,3.3502,0.2069,0.1498,5,3.5102,0.0410,-0.0102,16
CMPLOGP00003603,3.3800,2.5056,0.0556,0.8744,5,3.2017,0.0231,0.1783,12
CMPLOGP00002289,2.1400,2.1068,0.4742,0.0332,5,2.1357,0.0345,0.0043,15
CMPLOGP00003712,3.4600,2.9623,0.1231,0.4977,5,3.4082,0.0295,0.0518,17
CMPLOGP00000367,-0.2000,0.4206,0.1198,-0.6206,5,-0.1571,0.0195,-0.0429,14
CMPLOGP00000960,0.7400,0.3426,0.1881,0.3974,5,0.7071,0.0314,0.0329,17
CMPLOGP00000130,-1.1400,-0.3906,0.1982,-0.7494,5,-1.1194,0.0332,-0.0206,16
CMPLOGP00004287,4.1100,3.7872,0.2909,0.3228,5,4.0590,0.0469,0.0510,15
CMPLOGP00001688,1.6000,2.1037,0.3002,-0.5037,5,1.6281,0.0179,-0.0281,16
CMPLOGP00004483,4.4200,4.4106,0.1384,0.0094,5,4.4520,0.0265,-0.0320,13
CMPLOGP00003433,3.2000,3.0358,0.2112,0.1642,5,3.1855,0.0222,0.0145,18
CMPLOGP00003064,2.8400,2.9755,0.1232,-0.1355,5,2.8246,0.0227,0.0154,19
CMPLOGP00002649,2.4600,2.1218,0.2315,0.3382,5,2.4136,0.0168,0.0464,16
CMPLOGP00004722,4.8000,5.3099,0.2398,-0.5099,5,4.8313,0.0309,-0.0313,17
CMPLOGP00001786,1.6900,2.1557,0.1409,-0.4657,5,1.8065,0.0456,-0.1165,17
CMPLOGP00000840,0.5401,0.8317,0.1765,-0.2916,5,0.5900,0.0398,-0.0499,19
CMPLOGP00001118,0.9600,1.1738,0.0847,-0.2138,5,0.9529,0.0327,0.0071,16
CMPLOGP00005513,7.6100,6.8089,0.2252,0.8011,5,7.5911,0.0110,0.0189,17
CMPLOGP00002657,2.4700,2.4497,0.2465,0.0203,5,2.5040,0.0348,-0.0340,15
CMPLOGP00000789,0.4800,0.6713,0.1442,-0.1913,5,0.5156,0.0275,-0.0356,13
CMPLOGP00001787,1.6900,1.9960,0.3650,-0.3060,5,1.7243,0.0435,-0.0343,16
CMPLOGP00002786,2.5800,2.4780,0.2306,0.1020,5,2.5968,0.0284,-0.0168,16
CMPLOGP00001816,1.7100,1.8869,0.1924,-0.1769,5,1.6803,0.0426,0.0297,15
CMPLOGP00003223,3.0000,4.4007,0.2521,-1.4007,5,3.0367,0.0216,-0.0367,17
CMPLOGP00004025,3.8100,3.1156,0.1977,0.6944,5,3.7858,0.0386,0.0242,18
CMPLOGP00004733,4.8100,4.4944,0.4305,0.3156,5,4.7826,0.0634,0.0274,18
CMPLOGP00002545,2.3900,2.1450,0.1380,0.2450,5,2.3197,0.0391,0.0703,10
CMPLOGP00002854,2.6500,3.7432,0.1452,-1.0932,5,2.7181,0.0218,-0.0681,18
CMPLOGP00005546,7.9000,7.7981,0.5322,0.1019,5,7.9167,0.0196,-0.0167,17
CMPLOGP00004482,4.4100,4.3200,0.1746,0.0900,5,4.4037,0.0249,0.0063,14
CMPLOGP00005458,7.2200,6.7952,0.4131,0.4248,5,7.2149,0.0332,0.0051,15
CMPLOGP00000420,-0.0200,0.3314,0.1164,-0.3514,5,0.0210,0.0339,-0.0410,16
CMPLOGP00002859,2.6600,2.0892,0.2827,0.5708,5,2.5243,0.0464,0.1357,15
CMPLOGP00003292,3.0800,2.2984,0.2784,0.7816,5,2.9967,0.0335,0.0833,13
CMPLOGP00001858,1.7500,1.7911,0.0832,-0.0411,5,1.7359,0.0352,0.0141,17
CMPLOGP00004385,4.2700,2.0052,0.3123,2.2648,5,4.1741,0.0161,0.0959,16
CMPLOGP00001986,1.8600,1.5809,0.0594,0.2791,5,1.8128,0.0557,0.0472,17
CMPLOGP00002645,2.4600,1.6400,0.2008,0.8200,5,2.3063,0.0324,0.1537,17
CMPLOGP00000787,0.4700,0.5488,0.0688,-0.0788,5,0.4894,0.0365,-0.0194,17
CMPLOGP00001090,0.9400,0.8432,0.0519,0.0968,5,0.9415,0.0307,-0.0015,18
CMPLOGP00005413,6.8700,6.4743,0.2575,0.3957,5,6.8327,0.0282,0.0373,18
CMPLOGP00004851,5.0500,5.2680,0.1274,-0.2180,5,5.1009,0.0343,-0.0509,18
CMPLOGP00004862,5.0600,5.2010,0.1249,-0.1410,5,5.1045,0.0343,-0.0445,14
CMPLOGP00000494,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00002667,2.4800,2.6742,0.1393,-0.1942,5,2.4975,0.0298,-0.0175,16
CMPLOGP00000464,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00004050,3.8400,3.8371,0.2023,0.0029,5,3.8438,0.0446,-0.0038,14
CMPLOGP00005260,6.1800,6.0619,0.1074,0.1181,5,6.1071,0.0418,0.0729,15
CMPLOGP00005532,7.8000,7.3192,0.2478,0.4808,5,7.8144,0.0195,-0.0144,14
CMPLOGP00003172,2.9400,2.9372,0.0922,0.0028,5,2.9514,0.0476,-0.0114,15
CMPLOGP00004680,4.7200,4.5209,0.1773,0.1991,5,4.7153,0.0252,0.0047,12
CMPLOGP00002557,2.4000,2.5807,0.2568,-0.1807,5,2.4118,0.0153,-0.0118,17
CMPLOGP00002749,2.5500,2.3565,0.1409,0.1935,5,2.5244,0.0353,0.0256,14
CMPLOGP00003934,3.7000,3.0778,0.4854,0.6222,5,3.6467,0.0310,0.0533,16
CMPLOGP00005382,6.7100,6.6295,0.0838,0.0805,5,6.6780,0.0590,0.0320,15
CMPLOGP00001916,1.8000,2.8077,0.0881,-1.0077,5,1.9061,0.0266,-0.1061,17
CMPLOGP00004621,4.6400,4.4654,0.1595,0.1746,5,4.6356,0.0451,0.0044,15
CMPLOGP00005154,5.8600,6.0398,0.1293,-0.1798,5,5.8160,0.0314,0.0440,15
CMPLOGP00001551,1.4600,1.7193,0.1511,-0.2593,5,1.5354,0.0308,-0.0754,17
CMPLOGP00001585,1.5000,2.0585,0.2435,-0.5585,5,1.5122,0.0180,-0.0122,16
CMPLOGP00001637,1.5400,1.5210,0.1511,0.0190,5,1.5320,0.0205,0.0080,19
CMPLOGP00000499,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00001573,1.4900,1.5930,0.2067,-0.1030,5,1.4828,0.0334,0.0072,13
CMPLOGP00003366,3.1400,3.0464,0.2441,0.0936,5,3.1295,0.0239,0.0105,16
CMPLOGP00002013,1.8900,1.8494,0.1165,0.0406,5,1.8741,0.0394,0.0159,16
CMPLOGP00001804,1.7000,1.7600,0.2707,-0.0600,5,1.7428,0.0549,-0.0428,17
CMPLOGP00002045,1.9200,2.1458,0.0978,-0.2258,5,1.9814,0.0322,-0.0614,15
CMPLOGP00001639,1.5400,1.6517,0.1933,-0.1117,5,1.5974,0.0483,-0.0574,18
CMPLOGP00002748,2.5500,2.1804,0.3326,0.3696,5,2.5098,0.0853,0.0402,18
CMPLOGP00001477,1.3900,0.5766,0.3573,0.8134,5,1.3492,0.0266,0.0408,16
CMPLOGP00002142,2.0000,1.5562,0.1413,0.4438,5,1.9710,0.0152,0.0290,16
CMPLOGP00002149,2.0000,2.0070,0.1162,-0.0070,5,1.9840,0.0389,0.0160,16
CMPLOGP00004890,5.1200,4.5477,0.2803,0.5723,5,5.1231,0.0344,-0.0031,15
CMPLOGP00001743,1.6600,1.2695,0.0910,0.3905,5,1.5967,0.0296,0.0633,18
CMPLOGP00000592,0.1600,4.7317,0.2881,-4.5717,5,0.1588,0.0099,0.0012,14
CMPLOGP00002930,2.7200,3.2550,0.0805,-0.5350,5,2.8432,0.0382,-0.1232,16
CMPLOGP00002620,2.4400,1.6740,0.3828,0.7660,5,2.3894,0.0275,0.0506,16
CMPLOGP00002554,2.3900,2.2456,0.2362,0.1444,5,2.3772,0.0436,0.0128,15
CMPLOGP00001072,0.9000,0.5412,0.1998,0.3588,5,0.8428,0.0268,0.0572,17
CMPLOGP00000495,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00003535,3.3000,2.9123,0.3287,0.3877,5,3.2840,0.0240,0.0160,16
CMPLOGP00002652,2.4600,2.7278,0.1777,-0.2678,5,2.5155,0.0302,-0.0555,18
CMPLOGP00001312,1.1900,1.5345,0.0837,-0.3445,5,1.2490,0.0280,-0.0590,16
CMPLOGP00001096,0.9400,0.9099,0.2082,0.0301,5,0.9197,0.0194,0.0203,16
CMPLOGP00000285,-0.4510,-0.5335,0.1631,0.0825,5,-0.4410,0.0347,-0.0100,17
CMPLOGP00000838,0.5380,1.1541,0.1173,-0.6161,5,0.6201,0.0477,-0.0821,17
CMPLOGP00004382,4.2600,4.2042,0.2022,0.0558,5,4.2660,0.0399,-0.0060,13
CMPLOGP00000058,-1.9400,-2.1789,0.2506,0.2389,5,-1.9724,0.0288,0.0324,20
CMPLOGP00005568,8.2600,7.3911,0.4200,0.8689,5,8.2474,0.0138,0.0126,20
CMPLOGP00002426,2.2700,2.3326,0.0310,-0.0626,5,2.2848,0.0447,-0.0148,15
CMPLOGP00002971,2.7500,3.0461,0.2491,-0.2961,5,2.7169,0.0367,0.0331,13
CMPLOGP00000308,-0.3900,0.2582,0.2173,-0.6482,5,-0.3398,0.0259,-0.0502,14
CMPLOGP00001763,1.6700,1.8172,0.1456,-0.1472,5,1.6685,0.0319,0.0015,18
CMPLOGP00000223,-0.6600,-1.3492,0.4635,0.6892,5,-0.6708,0.0124,0.0108,18
CMPLOGP00004928,5.2300,5.8559,0.1694,-0.6259,5,5.3163,0.0328,-0.0863,18
CMPLOGP00001501,1.4100,1.2620,0.1520,0.1480,5,1.3368,0.0395,0.0732,13
CMPLOGP00005495,7.4800,3.8471,0.3454,3.6329,5,7.3936,0.0121,0.0864,19
CMPLOGP00004542,4.5000,3.5885,0.2838,0.9115,5,4.4649,0.0259,0.0351,15
CMPLOGP00000180,-0.8900,-0.6404,0.2678,-0.2496,5,-0.8494,0.0354,-0.0406,16
CMPLOGP00002096,1.9700,1.9697,0.0834,0.0003,5,1.9839,0.0450,-0.0139,16
CMPLOGP00004940,5.2500,4.9541,0.1856,0.2959,5,5.2135,0.0355,0.0365,18
CMPLOGP00000429,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00000187,-0.8100,-0.4753,0.3206,-0.3347,5,-0.7344,0.0263,-0.0756,17
CMPLOGP00005278,6.2500,6.6384,0.1220,-0.3884,5,6.3115,0.0341,-0.0615,16
CMPLOGP00002574,2.4000,2.4212,0.0798,-0.0212,5,2.4054,0.0189,-0.0054,15
CMPLOGP00001130,0.9900,0.6604,0.3398,0.3296,5,0.9806,0.0529,0.0094,16
CMPLOGP00002556,2.4000,2.3386,0.1180,0.0614,5,2.3785,0.0272,0.0215,16
CMPLOGP00001029,0.8600,1.9315,0.1892,-1.0715,5,0.9167,0.0440,-0.0567,15
CMPLOGP00000067,-1.7700,-0.2967,1.0527,-1.4733,5,-1.6934,0.1139,-0.0766,18
CMPLOGP00005086,5.6500,5.2828,0.1559,0.3672,5,5.6101,0.0347,0.0399,16
CMPLOGP00004920,5.2140,5.1348,0.2327,0.0792,5,5.1991,0.0313,0.0149,16
CMPLOGP00000169,-0.9200,0.3005,0.1960,-1.2205,5,-0.8431,0.0219,-0.0769,12
CMPLOGP00001703,1.6100,1.3587,0.1758,0.2513,5,1.5129,0.0576,0.0971,17
CMPLOGP00001792,1.7000,2.3385,0.3634,-0.6385,5,1.7204,0.0244,-0.0204,17
CMPLOGP00001482,1.4000,2.0277,0.0621,-0.6277,5,1.4892,0.0309,-0.0892,17
CMPLOGP00001702,1.6000,2.4912,0.1384,-0.8912,5,1.7265,0.0577,-0.1265,13
CMPLOGP00000199,-0.7600,0.7790,0.3610,-1.5390,5,-0.6590,0.0355,-0.1010,16
CMPLOGP00000949,0.7300,1.0306,0.1281,-0.3006,5,0.8000,0.0243,-0.0700,18
CMPLOGP00000864,0.5900,0.7672,0.1796,-0.1772,5,0.6082,0.0429,-0.0182,15
CMPLOGP00005094,5.6700,4.5127,0.1730,1.1573,5,5.5981,0.0240,0.0719,19
CMPLOGP00002016,1.8930,0.9489,0.4937,0.9441,5,1.9138,0.0131,-0.0208,13
CMPLOGP00002527,2.3600,2.5812,0.2255,-0.2212,5,2.3842,0.0477,-0.0242,15
CMPLOGP00005305,6.3600,5.9342,0.1073,0.4258,5,6.2795,0.0504,0.0805,17
CMPLOGP00000027,-2.6400,-2.4770,0.1084,-0.1630,5,-2.6603,0.0256,0.0203,18
CMPLOGP00000005,-3.9800,0.1127,0.4088,-4.0927,5,-3.9245,0.0209,-0.0555,18
CMPLOGP00002454,2.3000,1.7972,0.5746,0.5028,5,2.2880,0.0118,0.0120,19
CMPLOGP00004125,3.9200,3.2911,0.1608,0.6289,5,3.7074,0.0868,0.2126,16
CMPLOGP00002033,1.9000,2.4150,0.1323,-0.5150,5,2.0243,0.0393,-0.1243,15
CMPLOGP00003694,3.4400,3.8378,0.2581,-0.3978,5,3.4531,0.0227,-0.0131,17
CMPLOGP00004052,3.8400,3.0977,0.1219,0.7423,5,3.7605,0.0222,0.0795,18
CMPLOGP00005612,9.5000,8.6178,0.2639,0.8822,5,9.4496,0.0260,0.0504,17
CMPLOGP00004317,4.1800,4.8618,0.0807,-0.6818,5,4.2713,0.0325,-0.0913,14
CMPLOGP00005279,6.2600,5.7997,0.2622,0.4603,5,6.2561,0.0244,0.0039,17
CMPLOGP00002708,2.5100,1.9286,0.0908,0.5814,5,2.4037,0.0236,0.1063,12
CMPLOGP00001189,1.0500,-0.8818,0.5442,1.9318,5,1.0128,0.0174,0.0372,15
CMPLOGP00003247,3.0100,3.1912,0.0651,-0.1812,5,3.0445,0.0190,-0.0345,17
CMPLOGP00004554,4.5100,4.6161,0.1748,-0.1061,5,4.5281,0.0311,-0.0181,17
CMPLOGP00001202,1.0700,1.0877,0.1433,-0.0177,5,1.0742,0.0441,-0.0042,17
CMPLOGP00001553,1.4600,1.8737,0.2347,-0.4137,5,1.4983,0.0214,-0.0383,16
CMPLOGP00003715,3.4600,3.2534,0.1177,0.2066,5,3.4461,0.0322,0.0139,16
CMPLOGP00000475,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00001192,1.0500,1.2134,0.1563,-0.1634,5,1.0833,0.0314,-0.0333,15
CMPLOGP00000606,0.1800,0.4366,0.2801,-0.2566,5,0.2027,0.0344,-0.0227,16
CMPLOGP00004060,3.8500,3.4563,0.2563,0.3937,5,3.8006,0.0239,0.0494,16
CMPLOGP00004876,5.0800,5.5222,0.2129,-0.4422,5,5.1010,0.0320,-0.0210,16
CMPLOGP00000442,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00001919,1.8000,1.9490,0.1172,-0.1490,5,1.8018,0.0455,-0.0018,18
CMPLOGP00004076,3.8700,4.3795,0.1424,-0.5095,5,3.9213,0.0386,-0.0513,16
CMPLOGP00004944,5.2600,4.8219,0.2182,0.4381,5,5.2267,0.0522,0.0333,15
CMPLOGP00000584,0.1500,0.4243,0.3199,-0.2743,5,0.1867,0.0244,-0.0367,18
CMPLOGP00003263,3.0400,4.4908,0.1340,-1.4508,5,3.0950,0.0244,-0.0550,13
CMPLOGP00003258,3.0200,3.9592,0.3036,-0.9392,5,3.0722,0.0223,-0.0522,20
CMPLOGP00001534,1.4500,1.8815,0.0688,-0.4315,5,1.4655,0.0420,-0.0155,12
CMPLOGP00003582,3.3500,3.3430,0.1299,0.0070,5,3.3394,0.0380,0.0106,20
CMPLOGP00002863,2.6600,2.7795,0.1013,-0.1195,5,2.6729,0.0380,-0.0129,15
CMPLOGP00004550,4.5060,5.4377,0.3592,-0.9317,5,4.5196,0.0105,-0.0136,16
CMPLOGP00000647,0.2600,0.3708,0.1150,-0.1108,5,0.2571,0.0268,0.0029,11
CMPLOGP00002008,1.8900,1.5596,0.1576,0.3304,5,1.8574,0.0427,0.0326,18
CMPLOGP00004882,5.1000,3.1868,0.1292,1.9132,5,5.0698,0.0201,0.0302,14
CMPLOGP00001154,1.0100,1.2691,0.1883,-0.2591,5,1.0480,0.0235,-0.0380,19
CMPLOGP00005225,6.0700,4.6552,0.3098,1.4148,5,6.0449,0.0221,0.0251,18
CMPLOGP00002818,2.6000,2.0946,0.1374,0.5054,5,2.4788,0.0470,0.1212,15
CMPLOGP00002446,2.3000,3.0006,0.1752,-0.7006,5,2.3650,0.0213,-0.0650,17
CMPLOGP00001460,1.3600,2.7562,0.3227,-1.3962,5,1.3764,0.0092,-0.0164,15
CMPLOGP00002462,2.3000,2.3725,0.2657,-0.0725,5,2.2973,0.0390,0.0027,17
CMPLOGP00001411,1.3000,2.6507,0.1233,-1.3507,5,1.3375,0.0177,-0.0375,17
CMPLOGP00003724,3.4800,4.1450,0.1308,-0.6650,5,3.6443,0.0383,-0.1643,14
CMPLOGP00000739,0.4000,0.3999,0.0627,0.0001,5,0.3875,0.0351,0.0125,14
CMPLOGP00000873,0.6000,3.2488,0.4887,-2.6488,5,0.6034,0.0158,-0.0034,17
CMPLOGP00004805,4.9550,5.1207,0.2658,-0.1657,5,4.9593,0.0163,-0.0043,16
CMPLOGP00003068,2.8400,3.1385,0.2139,-0.2985,5,2.8749,0.0231,-0.0349,18
CMPLOGP00003395,3.1770,2.8661,0.1840,0.3109,5,3.1739,0.0461,0.0031,16
CMPLOGP00003705,3.4500,3.6097,0.2959,-0.1597,5,3.5184,0.0543,-0.0684,18
CMPLOGP00000291,-0.4400,-0.7416,0.0565,0.3016,5,-0.4992,0.0299,0.0592,16
CMPLOGP00004433,4.3400,4.4780,0.1079,-0.1380,5,4.3700,0.0393,-0.0300,19
CMPLOGP00000530,0.0700,-0.0323,0.1807,0.1023,5,0.0258,0.0372,0.0442,14
CMPLOGP00001727,1.6400,1.8619,0.1008,-0.2219,5,1.6651,0.0400,-0.0251,14
CMPLOGP00003174,2.9400,3.9185,0.2320,-0.9785,5,2.9677,0.0456,-0.0277,16
CMPLOGP00003254,3.0200,2.3765,0.0723,0.6435,5,2.9454,0.0312,0.0746,19
CMPLOGP00000570,0.1400,0.3243,0.1900,-0.1843,5,0.1619,0.0574,-0.0219,15
CMPLOGP00005321,6.4400,6.0764,0.1723,0.3636,5,6.3484,0.0489,0.0916,16
CMPLOGP00002348,2.2000,2.5269,0.2503,-0.3269,5,2.2347,0.0308,-0.0347,14
CMPLOGP00003113,2.8900,2.0176,0.1215,0.8724,5,2.8315,0.0398,0.0585,18
CMPLOGP00001255,1.1300,1.4297,0.0545,-0.2997,5,1.1819,0.0435,-0.0519,15
CMPLOGP00001497,1.4100,2.9009,0.3794,-1.4909,5,1.4533,0.0161,-0.0433,16
CMPLOGP00000995,0.8000,0.6257,0.1760,0.1743,5,0.7481,0.0326,0.0519,17
CMPLOGP00002774,2.5700,3.1094,0.1891,-0.5394,5,2.6329,0.0581,-0.0629,13
CMPLOGP00004757,4.8800,5.3671,0.2271,-0.4871,5,4.9122,0.0139,-0.0322,15
CMPLOGP00001733,1.6450,2.5855,0.0758,-0.9405,5,1.8105,0.0295,-0.1655,17
CMPLOGP00002485,2.3200,2.3559,0.1077,-0.0359,5,2.3200,0.0252,-0.0000,16
CMPLOGP00002979,2.7600,2.4418,0.2756,0.3182,5,2.6975,0.0451,0.0625,18
CMPLOGP00001344,1.2300,1.3470,0.3128,-0.1170,5,1.2666,0.0242,-0.0366,14
CMPLOGP00000756,0.4400,0.2538,0.3631,0.1862,5,0.3973,0.0272,0.0427,17
CMPLOGP00003461,3.2300,3.3744,0.0879,-0.1444,5,3.2656,0.0309,-0.0356,19
CMPLOGP00004356,4.2200,3.9870,0.0731,0.2330,5,4.1886,0.0265,0.0314,17
CMPLOGP00003255,3.0200,2.4360,0.1798,0.5840,5,2.9452,0.0303,0.0748,20
CMPLOGP00002902,2.7000,2.8688,0.2321,-0.1688,5,2.7063,0.0505,-0.0063,18
CMPLOGP00004298,4.1300,4.4198,0.2845,-0.2898,5,4.1429,0.0291,-0.0129,17
CMPLOGP00002994,2.7800,2.7123,0.0872,0.0677,5,2.7817,0.0325,-0.0017,17
CMPLOGP00004280,4.1000,3.7839,0.1149,0.3161,5,4.1442,0.0554,-0.0442,15
CMPLOGP00004735,4.8100,4.4503,0.3870,0.3597,5,4.8117,0.0272,-0.0017,13
CMPLOGP00000092,-1.4600,0.3643,0.2997,-1.8243,5,-1.2969,0.0341,-0.1631,15
CMPLOGP00005182,5.9200,5.6855,0.0883,0.2345,5,5.9039,0.0384,0.0161,17
CMPLOGP00002871,2.6700,3.1530,0.1204,-0.4830,5,2.8006,0.0349,-0.1306,19
CMPLOGP00002850,2.6500,2.9313,0.1708,-0.2813,5,2.6963,0.0218,-0.0463,16
CMPLOGP00000539,0.0800,0.6844,0.2922,-0.6044,5,0.1106,0.0438,-0.0306,19
CMPLOGP00000693,0.3300,-0.1062,0.1579,0.4362,5,0.2648,0.0334,0.0652,17
CMPLOGP00000588,0.1560,1.2916,0.1578,-1.1356,5,0.3760,0.0331,-0.2200,11
CMPLOGP00002539,2.3800,2.0831,0.1468,0.2969,5,2.3393,0.0408,0.0407,17
CMPLOGP00003325,3.1000,2.9843,0.2040,0.1157,5,3.1202,0.0191,-0.0202,12
CMPLOGP00001216,1.0900,0.9498,0.1963,0.1402,5,1.0804,0.0297,0.0096,18
CMPLOGP00005490,7.4400,7.0362,0.1412,0.4038,5,7.3534,0.0361,0.0866,14
CMPLOGP00000829,0.5300,0.9763,0.1484,-0.4463,5,0.6602,0.0347,-0.1302,15
CMPLOGP00003430,3.2000,3.1772,0.1852,0.0228,5,3.2225,0.0528,-0.0225,17
CMPLOGP00003898,3.6500,3.5785,0.1405,0.0715,5,3.6495,0.0300,0.0005,16
CMPLOGP00001290,1.1700,1.1122,0.3097,0.0578,5,1.1365,0.0329,0.0335,16
CMPLOGP00004386,4.2700,4.8647,0.6321,-0.5947,5,4.3855,0.0703,-0.1155,13
CMPLOGP00000902,0.6600,0.4236,0.1157,0.2364,5,0.5804,0.0373,0.0796,10
CMPLOGP00005325,6.4600,5.7242,0.1584,0.7358,5,6.3669,0.0471,0.0931,15
CMPLOGP00004002,3.7900,3.2286,0.2943,0.5614,5,3.6955,0.0293,0.0945,16
CMPLOGP00000675,0.3100,1.0408,0.2954,-0.7308,5,0.4050,0.0407,-0.0950,16
CMPLOGP00003553,3.3100,2.8715,0.2116,0.4385,5,3.2410,0.0259,0.0690,18
CMPLOGP00001143,1.0000,1.1048,0.1263,-0.1048,5,1.0341,0.0243,-0.0341,14
CMPLOGP00005210,6.0100,5.8906,0.1270,0.1194,5,6.0028,0.0349,0.0072,17
CMPLOGP00002036,1.9100,1.4186,0.1375,0.4914,5,1.8937,0.0318,0.0163,18
CMPLOGP00004888,5.1200,4.6862,0.1247,0.4338,5,5.1154,0.0255,0.0046,16
CMPLOGP00000076,-1.6900,-0.3762,0.6389,-1.3138,5,-1.5893,0.0528,-0.1007,15
CMPLOGP00000110,-1.2900,-1.2607,0.4411,-0.0293,5,-1.2981,0.0124,0.0081,16
CMPLOGP00001549,1.4600,1.5345,0.1101,-0.0745,5,1.4450,0.0211,0.0150,18
CMPLOGP00003988,3.7700,3.7459,0.0514,0.0241,5,3.7512,0.0662,0.0188,14
CMPLOGP00001898,1.7800,2.0423,0.3325,-0.2623,5,1.7747,0.0464,0.0053,14
CMPLOGP00002821,2.6100,2.7412,0.2234,-0.1312,5,2.5834,0.0454,0.0266,17
CMPLOGP00000498,0.0000,0.0,0.0,0.0,0,0.0,0.0,0.0,0
CMPLOGP00005077,5.6200,5.2304,0.2011,0.3896,5,5.5572,0.0390,0.0628,19
CMPLOGP00003683,3.4300,3.3504,0.0802,0.0796,5,3.4057,0.0455,0.0243,17
CMPLOGP00004610,4.6100,3.1331,0.9920,1.4769,5,4.5996,0.0262,0.0104,14
CMPLOGP00000173,-0.9140,-0.7223,0.1571,-0.1917,5,-0.9190,0.0225,0.0050,13
CMPLOGP00004904,5.1700,4.6581,0.1549,0.5119,5,5.0663,0.0339,0.1037,14
CMPLOGP00001520,1.4300,1.7882,0.0895,-0.3582,5,1.4899,0.0218,-0.0599,16
CMPLOGP00004672,4.7100,4.8494,0.2048,-0.1394,5,4.7266,0.0516,-0.0166,15
CMPLOGP00000615,0.2000,1.8945,0.3453,-1.6945,5,0.2710,0.0301,-0.0710,16
CMPLOGP00002177,2.0300,1.7815,0.1555,0.2485,5,1.9960,0.0372,0.0340,16
CMPLOGP00001176,1.0400,2.1577,0.2274,-1.1177,5,1.0820,0.0373,-0.0420,13
CMPLOGP00001226,1.1000,1.2211,0.0491,-0.1211,5,1.1246,0.0321,-0.0246,13
CMPLOGP00004710,4.7800,4.7095,0.0613,0.0705,5,4.7695,0.0293,0.0105,15
CMPLOGP00004333,4.2000,4.3626,0.2854,-0.1626,5,4.2239,0.0448,-0.0239,18
CMPLOGP00000318,-0.3600,-0.7671,0.2301,0.4071,5,-0.3592,0.0223,-0.0008,12
CMPLOGP00003428,3.2000,5.4269,0.3638,-2.2269,5,3.2773,0.0265,-0.0773,14
CMPLOGP00004555,4.5100,4.3235,0.2233,0.1865,5,4.5071,0.0318,0.0029,17
CMPLOGP00005173,5.9000,6.1845,0.0707,-0.2845,5,5.9727,0.0521,-0.0727,19
CMPLOGP00000734,0.3900,3.2143,0.5179,-2.8243,5,0.4504,0.0345,-0.0604,17
